Aux out [V]	Aux in [V]	PDH out [a.u.]
3.3904E-1	2.2445E-1	-2.3180E+3
3.3904E-1	2.2688E-1	-1.3350E+3
3.3904E-1	2.2493E-1	-1.5640E+3
3.3916E-1	2.2688E-1	-1.9040E+3
3.3916E-1	2.2785E-1	-1.7080E+3
3.3928E-1	2.2930E-1	-1.5300E+3
3.3928E-1	2.2955E-1	-1.4690E+3
3.3928E-1	2.3125E-1	1.3700E+2
3.3940E-1	2.2858E-1	-3.0700E+2
3.3940E-1	2.2809E-1	-6.7000E+1
3.3951E-1	2.2955E-1	-6.9000E+1
3.3951E-1	2.2858E-1	-1.5200E+2
3.3951E-1	2.2882E-1	2.3300E+2
3.3963E-1	2.2833E-1	5.5700E+2
3.3963E-1	2.2979E-1	1.2070E+3
3.3975E-1	2.2906E-1	3.8200E+2
3.3975E-1	2.2785E-1	5.2100E+2
3.3975E-1	2.2833E-1	7.1800E+2
3.3987E-1	2.2809E-1	1.1900E+3
3.3987E-1	2.2542E-1	1.9150E+3
3.3998E-1	2.2566E-1	1.8140E+3
3.3998E-1	2.2323E-1	2.0780E+3
3.3998E-1	2.2420E-1	1.5630E+3
3.4010E-1	2.2396E-1	1.6830E+3
3.4010E-1	2.2032E-1	2.8750E+3
3.4022E-1	2.1764E-1	3.0890E+3
3.4022E-1	2.1862E-1	3.1090E+3
3.4022E-1	2.1837E-1	1.9430E+3
3.4034E-1	2.1934E-1	2.2790E+3
3.4034E-1	2.1327E-1	2.3200E+3
3.4046E-1	2.1011E-1	2.9040E+3
3.4046E-1	2.0768E-1	2.8680E+3
3.4046E-1	2.0404E-1	2.4520E+3
3.4057E-1	2.0258E-1	2.8900E+3
3.4057E-1	2.0112E-1	2.9250E+3
3.4069E-1	2.0185E-1	2.4540E+3
3.4069E-1	1.9821E-1	2.0860E+3
3.4069E-1	1.9529E-1	2.6140E+3
3.4081E-1	1.9602E-1	1.7660E+3
3.4081E-1	1.9651E-1	2.1510E+3
3.4093E-1	1.9359E-1	1.9260E+3
3.4093E-1	1.9359E-1	1.5360E+3
3.4093E-1	1.9238E-1	1.7720E+3
3.4104E-1	1.9165E-1	2.5060E+3
3.4104E-1	1.8995E-1	1.6790E+3
3.4116E-1	1.9116E-1	1.4080E+3
3.4116E-1	1.8825E-1	2.0040E+3
3.4116E-1	1.8582E-1	1.2320E+3
3.4128E-1	1.8558E-1	1.4040E+3
3.4128E-1	1.8533E-1	1.5780E+3
3.4140E-1	1.8533E-1	1.4690E+3
3.4140E-1	1.8485E-1	1.2800E+3
3.4140E-1	1.8509E-1	1.5090E+3
3.4151E-1	1.8485E-1	1.4900E+3
3.4151E-1	1.8290E-1	6.0700E+2
3.4163E-1	1.8072E-1	1.3080E+3
3.4163E-1	1.8169E-1	1.7020E+3
3.4163E-1	1.8120E-1	1.1450E+3
3.4175E-1	1.8169E-1	1.2100E+3
3.4175E-1	1.7999E-1	1.0470E+3
3.4187E-1	1.7756E-1	5.8300E+2
3.4187E-1	1.7829E-1	1.7780E+3
3.4187E-1	1.7586E-1	5.4200E+2
3.4198E-1	1.7610E-1	3.1300E+2
3.4198E-1	1.7732E-1	9.6200E+2
3.4210E-1	1.7659E-1	7.6400E+2
3.4210E-1	1.7489E-1	7.8100E+2
3.4210E-1	1.7635E-1	4.3000E+2
3.4222E-1	1.7513E-1	6.2200E+2
3.4222E-1	1.7562E-1	2.8100E+2
3.4234E-1	1.7416E-1	1.2040E+3
3.4234E-1	1.7562E-1	3.6600E+2
3.4234E-1	1.7464E-1	1.3440E+3
3.4246E-1	1.7464E-1	4.8000E+2
3.4246E-1	1.7294E-1	6.7500E+2
3.4257E-1	1.7270E-1	8.9900E+2
3.4257E-1	1.7222E-1	-1.2300E+2
3.4257E-1	1.7270E-1	3.1600E+2
3.4269E-1	1.7294E-1	6.5200E+2
3.4269E-1	1.7076E-1	5.1000E+1
3.4281E-1	1.6979E-1	4.4300E+2
3.4281E-1	1.7124E-1	4.1300E+2
3.4281E-1	1.7003E-1	4.0300E+2
3.4293E-1	1.6906E-1	2.5200E+2
3.4293E-1	1.7124E-1	3.8900E+2
3.4304E-1	1.7003E-1	3.2300E+2
3.4304E-1	1.7076E-1	2.6200E+2
3.4304E-1	1.6954E-1	-2.5800E+2
3.4316E-1	1.7003E-1	6.2000E+1
3.4316E-1	1.6954E-1	2.9100E+2
3.4328E-1	1.7027E-1	1.7000E+2
3.4328E-1	1.7003E-1	5.2200E+2
3.4340E-1	1.6881E-1	5.8100E+2
3.4340E-1	1.6930E-1	-9.2000E+1
3.4340E-1	1.6906E-1	-4.7000E+1
3.4351E-1	1.6809E-1	1.1700E+2
3.4351E-1	1.6979E-1	5.1000E+1
3.4363E-1	1.6833E-1	6.7900E+2
3.4363E-1	1.6930E-1	3.2900E+2
3.4363E-1	1.6687E-1	2.7100E+2
3.4375E-1	1.6736E-1	-1.5000E+2
3.4375E-1	1.6784E-1	5.2300E+2
3.4387E-1	1.6809E-1	5.4500E+2
3.4387E-1	1.6833E-1	-9.6000E+1
3.4387E-1	1.6833E-1	5.0100E+2
3.4398E-1	1.6784E-1	-1.3600E+2
3.4398E-1	1.6784E-1	8.3000E+1
3.4410E-1	1.6711E-1	2.5100E+2
3.4410E-1	1.6663E-1	-5.2400E+2
3.4410E-1	1.6833E-1	6.3100E+2
3.4422E-1	1.6566E-1	-7.7000E+1
3.4422E-1	1.6590E-1	1.3700E+2
3.4434E-1	1.6468E-1	5.5000E+1
3.4434E-1	1.6687E-1	3.9300E+2
3.4434E-1	1.6711E-1	-1.5800E+2
3.4446E-1	1.6639E-1	-5.7000E+1
3.4446E-1	1.6639E-1	-7.4000E+1
3.4457E-1	1.6711E-1	-2.2400E+2
3.4457E-1	1.6396E-1	2.5900E+2
3.4457E-1	1.6566E-1	-2.9400E+2
3.4469E-1	1.6590E-1	-1.4000E+2
3.4469E-1	1.6493E-1	-1.1300E+2
3.4481E-1	1.6614E-1	6.9900E+2
3.4481E-1	1.6736E-1	4.5700E+2
3.4481E-1	1.6566E-1	-1.6600E+2
3.4493E-1	1.6614E-1	9.9000E+1
3.4493E-1	1.6468E-1	-3.7200E+2
3.4504E-1	1.6566E-1	1.0750E+3
3.4504E-1	1.6566E-1	-9.0000E+1
3.4504E-1	1.6493E-1	8.3000E+1
3.4516E-1	1.6517E-1	-1.8000E+2
3.4516E-1	1.6517E-1	1.1300E+2
3.4528E-1	1.6590E-1	-2.2300E+2
3.4528E-1	1.6639E-1	-5.4900E+2
3.4528E-1	1.6590E-1	6.4000E+1
3.4540E-1	1.6566E-1	6.4700E+2
3.4540E-1	1.6396E-1	9.2000E+1
3.4551E-1	1.6420E-1	-9.3000E+1
3.4551E-1	1.6517E-1	-3.3200E+2
3.4551E-1	1.6468E-1	-2.9100E+2
3.4563E-1	1.6420E-1	-3.1000E+1
3.4563E-1	1.6566E-1	6.0100E+2
3.4575E-1	1.6371E-1	7.0000E+0
3.4575E-1	1.6298E-1	6.8800E+2
3.4575E-1	1.6541E-1	3.4300E+2
3.4587E-1	1.6274E-1	-4.6300E+2
3.4587E-1	1.6396E-1	7.2000E+2
3.4599E-1	1.6274E-1	2.7300E+2
3.4599E-1	1.6468E-1	3.3200E+2
3.4599E-1	1.6420E-1	-2.4200E+2
3.4610E-1	1.6396E-1	8.2000E+1
3.4610E-1	1.6274E-1	3.4000E+1
3.4622E-1	1.6371E-1	1.9200E+2
3.4622E-1	1.6371E-1	5.3300E+2
3.4622E-1	1.6274E-1	1.7000E+1
3.4634E-1	1.6493E-1	-2.8000E+1
3.4634E-1	1.6323E-1	7.3000E+1
3.4646E-1	1.6250E-1	2.0000E+0
3.4646E-1	1.6323E-1	1.6500E+2
3.4646E-1	1.6371E-1	6.7000E+1
3.4657E-1	1.6274E-1	1.2000E+1
3.4657E-1	1.6250E-1	-3.2000E+2
3.4669E-1	1.6347E-1	-2.3300E+2
3.4669E-1	1.6250E-1	-3.8100E+2
3.4669E-1	1.6250E-1	-5.3000E+1
3.4681E-1	1.6396E-1	8.6000E+1
3.4681E-1	1.6323E-1	1.8000E+2
3.4693E-1	1.6250E-1	3.7200E+2
3.4693E-1	1.6347E-1	1.5400E+2
3.4693E-1	1.6177E-1	-2.8700E+2
3.4704E-1	1.6250E-1	4.1000E+1
3.4704E-1	1.6250E-1	-1.7500E+2
3.4716E-1	1.6323E-1	1.3600E+2
3.4716E-1	1.6250E-1	-1.2900E+2
3.4716E-1	1.6396E-1	1.7300E+2
3.4728E-1	1.6371E-1	4.5900E+2
3.4728E-1	1.6201E-1	3.9300E+2
3.4740E-1	1.6274E-1	-3.2100E+2
3.4740E-1	1.6153E-1	1.4000E+2
3.4740E-1	1.6153E-1	-2.6300E+2
3.4751E-1	1.6250E-1	-1.1800E+2
3.4751E-1	1.6371E-1	2.2400E+2
3.4763E-1	1.6274E-1	-1.2000E+2
3.4763E-1	1.6201E-1	-2.0000E+1
3.4763E-1	1.6128E-1	-7.5300E+2
3.4775E-1	1.6347E-1	1.9100E+2
3.4775E-1	1.6323E-1	-5.7100E+2
3.4787E-1	1.6153E-1	6.3300E+2
3.4787E-1	1.6153E-1	-1.9300E+2
3.4787E-1	1.6177E-1	-3.9000E+1
3.4799E-1	1.6250E-1	-2.3600E+2
3.4799E-1	1.6250E-1	-1.0200E+2
3.4810E-1	1.6201E-1	-7.2000E+1
3.4810E-1	1.6201E-1	-2.3000E+2
3.4810E-1	1.6250E-1	-2.7700E+2
3.4822E-1	1.6420E-1	-2.1300E+2
3.4822E-1	1.6153E-1	-2.3800E+2
3.4834E-1	1.6371E-1	-5.7600E+2
3.4834E-1	1.6128E-1	-7.2000E+1
3.4834E-1	1.6153E-1	1.7500E+2
3.4846E-1	1.6201E-1	3.0700E+2
3.4846E-1	1.6298E-1	-5.3200E+2
3.4857E-1	1.6347E-1	-1.9000E+1
3.4857E-1	1.6201E-1	-3.3600E+2
3.4857E-1	1.6226E-1	8.3000E+1
3.4869E-1	1.6250E-1	6.2000E+1
3.4869E-1	1.6055E-1	3.6900E+2
3.4881E-1	1.6298E-1	2.5300E+2
3.4881E-1	1.6226E-1	2.0300E+2
3.4881E-1	1.6055E-1	-4.2000E+1
3.4893E-1	1.6226E-1	3.4800E+2
3.4893E-1	1.6274E-1	-5.0000E+2
3.4904E-1	1.6226E-1	3.0000E+0
3.4904E-1	1.6080E-1	-5.6700E+2
3.4904E-1	1.6177E-1	3.6700E+2
3.4916E-1	1.6128E-1	3.2000E+1
3.4916E-1	1.6250E-1	-1.2400E+2
3.4928E-1	1.6226E-1	-1.8100E+2
3.4928E-1	1.6007E-1	-4.7300E+2
3.4928E-1	1.6153E-1	4.5000E+1
3.4940E-1	1.6274E-1	2.9300E+2
3.4940E-1	1.6274E-1	-5.4600E+2
3.4951E-1	1.6274E-1	-1.2600E+2
3.4951E-1	1.6274E-1	-1.8200E+2
3.4951E-1	1.6323E-1	9.4000E+1
3.4963E-1	1.6104E-1	-2.2400E+2
3.4963E-1	1.6250E-1	-3.5800E+2
3.4975E-1	1.6226E-1	-3.0900E+2
3.4975E-1	1.6274E-1	2.7900E+2
3.4987E-1	1.5983E-1	-2.0700E+2
3.4987E-1	1.6250E-1	2.9000E+1
3.4987E-1	1.6298E-1	-2.6100E+2
3.4999E-1	1.6226E-1	2.4100E+2
3.4999E-1	1.6201E-1	1.6800E+2
3.5010E-1	1.6274E-1	-5.7600E+2
3.5010E-1	1.6226E-1	-1.4400E+2
3.5010E-1	1.6274E-1	-1.5300E+2
3.5022E-1	1.6298E-1	4.4000E+1
3.5022E-1	1.6274E-1	2.4500E+2
3.5034E-1	1.6298E-1	-5.5400E+2
3.5034E-1	1.6274E-1	3.4000E+1
3.5034E-1	1.6201E-1	-6.8200E+2
3.5046E-1	1.6371E-1	-6.7400E+2
3.5046E-1	1.6226E-1	-1.2140E+3
3.5057E-1	1.6226E-1	6.2000E+1
3.5057E-1	1.6201E-1	-3.2000E+2
3.5057E-1	1.6396E-1	-1.8500E+2
3.5069E-1	1.6274E-1	-4.2500E+2
3.5069E-1	1.6104E-1	-3.4700E+2
3.5081E-1	1.6274E-1	-4.4300E+2
3.5081E-1	1.6226E-1	-2.5200E+2
3.5081E-1	1.6226E-1	-3.4500E+2
3.5093E-1	1.6201E-1	-1.4450E+3
3.5093E-1	1.6493E-1	-7.4100E+2
3.5104E-1	1.6323E-1	-6.6200E+2
3.5104E-1	1.6444E-1	-8.9000E+2
3.5104E-1	1.6323E-1	-3.6600E+2
3.5116E-1	1.6493E-1	-5.7000E+1
3.5116E-1	1.6347E-1	-4.8000E+2
3.5128E-1	1.6250E-1	-2.4500E+2
3.5128E-1	1.6396E-1	-9.2700E+2
3.5128E-1	1.6347E-1	-3.4700E+2
3.5140E-1	1.6420E-1	-5.5900E+2
3.5140E-1	1.6396E-1	-7.3300E+2
3.5151E-1	1.6444E-1	-3.1600E+2
3.5151E-1	1.6444E-1	-8.9700E+2
3.5151E-1	1.6444E-1	-1.4700E+2
3.5163E-1	1.6517E-1	-2.2200E+2
3.5163E-1	1.6614E-1	-7.8100E+2
3.5175E-1	1.6541E-1	-1.4600E+2
3.5175E-1	1.6711E-1	-1.4720E+3
3.5175E-1	1.6639E-1	-7.9100E+2
3.5187E-1	1.6663E-1	-1.5840E+3
3.5187E-1	1.6663E-1	-7.0600E+2
3.5199E-1	1.6736E-1	-8.0000E+2
3.5199E-1	1.6614E-1	-8.9000E+2
3.5199E-1	1.6590E-1	-5.3800E+2
3.5210E-1	1.6760E-1	-2.5900E+2
3.5210E-1	1.6760E-1	-4.4300E+2
3.5222E-1	1.6784E-1	-1.2990E+3
3.5222E-1	1.6881E-1	-1.0220E+3
3.5222E-1	1.6809E-1	-2.3200E+2
3.5234E-1	1.6979E-1	-1.8500E+2
3.5234E-1	1.6833E-1	-1.5250E+3
3.5246E-1	1.6857E-1	-9.2200E+2
3.5246E-1	1.6906E-1	-6.3200E+2
3.5246E-1	1.6833E-1	-6.9000E+2
3.5257E-1	1.6809E-1	8.8000E+1
3.5257E-1	1.6979E-1	-4.7300E+2
3.5269E-1	1.6930E-1	-1.0700E+2
3.5269E-1	1.6881E-1	-3.2600E+2
3.5269E-1	1.6906E-1	2.9700E+2
3.5281E-1	1.6930E-1	-1.0340E+3
3.5281E-1	1.6784E-1	2.3000E+1
3.5293E-1	1.6930E-1	-4.4800E+2
3.5293E-1	1.6784E-1	-6.3000E+1
3.5293E-1	1.6881E-1	-3.1400E+2
3.5304E-1	1.6857E-1	5.7600E+2
3.5304E-1	1.6833E-1	-3.6200E+2
3.5316E-1	1.6760E-1	3.1600E+2
3.5316E-1	1.6906E-1	9.4000E+1
3.5316E-1	1.6954E-1	3.2900E+2
3.5328E-1	1.6930E-1	3.0700E+2
3.5328E-1	1.6784E-1	7.8600E+2
3.5340E-1	1.6736E-1	8.2700E+2
3.5340E-1	1.6930E-1	6.6400E+2
3.5340E-1	1.6881E-1	1.1500E+2
3.5351E-1	1.6760E-1	3.2800E+2
3.5351E-1	1.6906E-1	8.2900E+2
3.5363E-1	1.6857E-1	4.4200E+2
3.5363E-1	1.6857E-1	3.7000E+2
3.5363E-1	1.6736E-1	8.5900E+2
3.5375E-1	1.6736E-1	6.2200E+2
3.5375E-1	1.6736E-1	2.8600E+2
3.5387E-1	1.6687E-1	2.5100E+2
3.5387E-1	1.6639E-1	-1.3800E+2
3.5387E-1	1.6639E-1	-2.8100E+2
3.5399E-1	1.6663E-1	3.0300E+2
3.5399E-1	1.6614E-1	-8.2000E+1
3.5410E-1	1.6711E-1	4.3500E+2
3.5410E-1	1.6517E-1	1.9400E+2
3.5410E-1	1.6590E-1	9.0000E+0
3.5422E-1	1.6396E-1	2.6300E+2
3.5422E-1	1.6517E-1	-5.1300E+2
3.5434E-1	1.6493E-1	-2.3100E+2
3.5434E-1	1.6541E-1	3.5100E+2
3.5434E-1	1.6566E-1	-2.6000E+1
3.5446E-1	1.6517E-1	-5.0900E+2
3.5446E-1	1.6517E-1	-8.2000E+1
3.5457E-1	1.6639E-1	2.7900E+2
3.5457E-1	1.6420E-1	-1.2800E+2
3.5457E-1	1.6420E-1	4.5700E+2
3.5469E-1	1.6298E-1	5.3200E+2
3.5469E-1	1.6323E-1	1.2400E+2
3.5481E-1	1.6420E-1	-4.1000E+1
3.5481E-1	1.6250E-1	-7.0000E+1
3.5481E-1	1.6517E-1	-2.2200E+2
3.5493E-1	1.6444E-1	-3.4400E+2
3.5493E-1	1.6493E-1	9.2000E+1
3.5504E-1	1.6566E-1	-2.6000E+1
3.5504E-1	1.6371E-1	1.7100E+2
3.5504E-1	1.6493E-1	-2.7100E+2
3.5516E-1	1.6371E-1	7.0000E+1
3.5516E-1	1.6493E-1	-3.6000E+1
3.5528E-1	1.6566E-1	1.0300E+2
3.5528E-1	1.6566E-1	2.7000E+2
3.5528E-1	1.6468E-1	-3.1900E+2
3.5540E-1	1.6396E-1	4.1900E+2
3.5540E-1	1.6468E-1	-3.7300E+2
3.5552E-1	1.6420E-1	-1.1000E+1
3.5552E-1	1.6323E-1	1.8200E+2
3.5552E-1	1.6493E-1	-3.3000E+2
3.5563E-1	1.6468E-1	1.3000E+2
3.5563E-1	1.6396E-1	-3.5000E+2
3.5575E-1	1.6420E-1	-1.1800E+2
3.5575E-1	1.6468E-1	-4.6000E+1
3.5575E-1	1.6371E-1	-1.3100E+2
3.5587E-1	1.6396E-1	-3.8000E+1
3.5587E-1	1.6347E-1	-3.9000E+1
3.5599E-1	1.6444E-1	-1.2400E+2
3.5599E-1	1.6420E-1	-3.3000E+1
3.5610E-1	1.6444E-1	-5.7000E+2
3.5610E-1	1.6566E-1	5.9600E+2
3.5610E-1	1.6590E-1	1.8100E+2
3.5622E-1	1.6396E-1	-8.5300E+2
3.5622E-1	1.6226E-1	1.4000E+1
3.5634E-1	1.6347E-1	4.0000E+1
3.5634E-1	1.6517E-1	-7.3400E+2
3.5634E-1	1.6493E-1	-1.8800E+2
3.5646E-1	1.6590E-1	1.3700E+2
3.5646E-1	1.6347E-1	6.5600E+2
3.5657E-1	1.6468E-1	-7.1600E+2
3.5657E-1	1.6396E-1	1.3000E+2
3.5657E-1	1.6420E-1	-8.4000E+1
3.5669E-1	1.6493E-1	-6.0900E+2
3.5669E-1	1.6493E-1	1.4000E+1
3.5681E-1	1.6444E-1	-1.0000E+1
3.5681E-1	1.6590E-1	5.3000E+1
3.5681E-1	1.6541E-1	3.8700E+2
3.5693E-1	1.6396E-1	-1.6900E+2
3.5693E-1	1.6541E-1	-3.4300E+2
3.5704E-1	1.6444E-1	-2.3100E+2
3.5704E-1	1.6250E-1	-2.7000E+1
3.5704E-1	1.6541E-1	5.0000E+0
3.5716E-1	1.6541E-1	-3.0500E+2
3.5716E-1	1.6468E-1	-2.7500E+2
3.5728E-1	1.6541E-1	1.3900E+2
3.5728E-1	1.6517E-1	4.6300E+2
3.5728E-1	1.6566E-1	-7.0000E+1
3.5740E-1	1.6590E-1	-3.1800E+2
3.5740E-1	1.6444E-1	-3.2000E+1
3.5752E-1	1.6517E-1	-2.0400E+2
3.5752E-1	1.6444E-1	-9.9000E+1
3.5752E-1	1.6663E-1	5.2200E+2
3.5763E-1	1.6614E-1	-2.4400E+2
3.5763E-1	1.6614E-1	1.6000E+1
3.5775E-1	1.6468E-1	1.8800E+2
3.5775E-1	1.6566E-1	-1.3700E+2
3.5775E-1	1.6517E-1	-7.7000E+1
3.5787E-1	1.6566E-1	-4.1600E+2
3.5787E-1	1.6468E-1	-2.2300E+2
3.5799E-1	1.6444E-1	-1.7100E+2
3.5799E-1	1.6468E-1	-3.9700E+2
3.5799E-1	1.6711E-1	-7.5000E+1
3.5810E-1	1.6566E-1	-2.4700E+2
3.5810E-1	1.6614E-1	-1.6900E+2
3.5822E-1	1.6517E-1	3.8300E+2
3.5822E-1	1.6566E-1	-2.0600E+2
3.5822E-1	1.6639E-1	-2.3000E+1
3.5834E-1	1.6687E-1	-2.7800E+2
3.5834E-1	1.6541E-1	-4.3000E+2
3.5846E-1	1.6687E-1	-5.1900E+2
3.5846E-1	1.6687E-1	-4.1000E+1
3.5846E-1	1.6711E-1	-1.0370E+3
3.5857E-1	1.6590E-1	1.8700E+2
3.5857E-1	1.6711E-1	-3.5000E+2
3.5869E-1	1.6639E-1	-4.9600E+2
3.5869E-1	1.6420E-1	-1.7200E+2
3.5869E-1	1.6639E-1	-5.3000E+1
3.5881E-1	1.6493E-1	1.9000E+2
3.5881E-1	1.6566E-1	-4.5400E+2
3.5893E-1	1.6687E-1	-2.4900E+2
3.5893E-1	1.6639E-1	-6.0000E+1
3.5893E-1	1.6614E-1	-3.5400E+2
3.5904E-1	1.6784E-1	-1.9500E+2
3.5904E-1	1.6663E-1	-3.8700E+2
3.5916E-1	1.6687E-1	1.1100E+2
3.5916E-1	1.6590E-1	-6.5300E+2
