Aux out [V]	Aux in [V]	PDH out [a.u.]
7.0331E-1	5.2374E-1	-1.3300E+2
7.0366E-1	5.2544E-1	-2.3000E+1
7.0401E-1	5.2690E-1	-7.5300E+2
7.0436E-1	5.2836E-1	-9.7400E+2
7.0472E-1	5.2738E-1	-6.9200E+2
7.0507E-1	5.2908E-1	-4.8000E+2
7.0542E-1	5.3054E-1	-9.0200E+2
7.0578E-1	5.3176E-1	-7.0600E+2
7.0613E-1	5.3127E-1	-8.2200E+2
7.0648E-1	5.3224E-1	-6.4500E+2
7.0684E-1	5.3297E-1	-3.3900E+2
7.0719E-1	5.3200E-1	4.6400E+2
7.0754E-1	5.3200E-1	1.7000E+1
7.0789E-1	5.2981E-1	1.1700E+2
7.0837E-1	5.3078E-1	3.6500E+2
7.0860E-1	5.3078E-1	2.2900E+2
7.0895E-1	5.3054E-1	-3.1500E+2
7.0931E-1	5.2811E-1	-3.5400E+2
7.0966E-1	5.3006E-1	-1.1300E+2
7.1001E-1	5.2981E-1	-2.8500E+2
7.1048E-1	5.2981E-1	-5.1200E+2
7.1084E-1	5.2981E-1	1.4100E+2
7.1119E-1	5.3006E-1	-1.9300E+2
7.1154E-1	5.2957E-1	-4.3200E+2
7.1189E-1	5.3030E-1	-2.8500E+2
7.1225E-1	5.3054E-1	-1.1230E+3
7.1260E-1	5.3127E-1	-4.3100E+2
7.1295E-1	5.3078E-1	-3.9000E+1
7.1331E-1	5.3176E-1	-1.4700E+2
7.1366E-1	5.3200E-1	-7.1700E+2
7.1401E-1	5.3224E-1	-2.1300E+2
7.1437E-1	5.3249E-1	-3.2200E+2
7.1472E-1	5.3176E-1	-6.9100E+2
7.1507E-1	5.3224E-1	1.7000E+2
7.1542E-1	5.3321E-1	1.0800E+2
7.1578E-1	5.3273E-1	-2.7400E+2
7.1613E-1	5.3321E-1	-7.2400E+2
7.1648E-1	5.3419E-1	-1.6400E+2
7.1684E-1	5.3394E-1	-8.1400E+2
7.1719E-1	5.3564E-1	-6.6900E+2
7.1754E-1	5.3491E-1	-5.9100E+2
7.1790E-1	5.3443E-1	-4.9200E+2
7.1825E-1	5.3491E-1	-5.0800E+2
7.1860E-1	5.3613E-1	-6.3100E+2
7.1895E-1	5.3516E-1	-5.7100E+2
7.1931E-1	5.3856E-1	-6.7400E+2
7.1966E-1	5.3807E-1	-7.6800E+2
7.2013E-1	5.3637E-1	-5.0000E+2
7.2048E-1	5.3783E-1	-5.9700E+2
7.2084E-1	5.3661E-1	-6.2700E+2
7.2119E-1	5.3904E-1	-8.8200E+2
7.2154E-1	5.3953E-1	-8.0200E+2
7.2178E-1	5.3904E-1	-6.3100E+2
7.2225E-1	5.3953E-1	-3.6800E+2
7.2260E-1	5.4050E-1	-2.8000E+2
7.2295E-1	5.4147E-1	-4.1700E+2
7.2331E-1	5.4172E-1	-4.4300E+2
7.2366E-1	5.4099E-1	-2.7800E+2
7.2401E-1	5.4293E-1	-4.4400E+2
7.2437E-1	5.4123E-1	-7.1000E+1
7.2472E-1	5.4415E-1	-3.3000E+2
7.2507E-1	5.4366E-1	-3.5300E+2
7.2543E-1	5.4366E-1	-5.3600E+2
7.2578E-1	5.4415E-1	-3.2500E+2
7.2613E-1	5.4415E-1	-3.9600E+2
7.2648E-1	5.4536E-1	-2.4500E+2
7.2684E-1	5.4487E-1	-7.3500E+2
7.2719E-1	5.4706E-1	-3.5200E+2
7.2754E-1	5.4755E-1	-4.0800E+2
7.2790E-1	5.4585E-1	-2.0000E+0
7.2825E-1	5.4779E-1	-7.2700E+2
7.2860E-1	5.4779E-1	-4.9200E+2
7.2895E-1	5.4779E-1	6.9000E+1
7.2931E-1	5.4925E-1	-5.2800E+2
7.2966E-1	5.4998E-1	-6.1700E+2
7.3013E-1	5.4925E-1	-7.5400E+2
7.3048E-1	5.5095E-1	-5.2900E+2
7.3084E-1	5.5071E-1	-6.7100E+2
7.3107E-1	5.5119E-1	-9.0600E+2
7.3143E-1	5.5216E-1	-2.4000E+2
7.3190E-1	5.4925E-1	-5.5100E+2
7.3225E-1	5.5386E-1	-3.6000E+2
7.3260E-1	5.5241E-1	-1.2100E+2
7.3296E-1	5.5192E-1	-3.4900E+2
7.3331E-1	5.5459E-1	-6.7200E+2
7.3366E-1	5.5338E-1	-7.2200E+2
7.3401E-1	5.5411E-1	-1.2520E+3
7.3437E-1	5.5556E-1	-2.8000E+2
7.3472E-1	5.5483E-1	-2.8400E+2
7.3507E-1	5.5702E-1	-9.9200E+2
7.3543E-1	5.5678E-1	-8.8100E+2
7.3578E-1	5.5775E-1	-2.7900E+2
7.3613E-1	5.5751E-1	-1.0620E+3
7.3648E-1	5.5775E-1	-3.3200E+2
7.3684E-1	5.5726E-1	1.3000E+2
7.3719E-1	5.6067E-1	-7.7500E+2
7.3754E-1	5.5799E-1	-7.8000E+2
7.3790E-1	5.5775E-1	-5.2300E+2
7.3825E-1	5.6018E-1	-7.2600E+2
7.3860E-1	5.5969E-1	-6.7200E+2
7.3896E-1	5.6212E-1	-3.5900E+2
7.3931E-1	5.6139E-1	-1.9900E+2
7.3978E-1	5.6188E-1	-4.3300E+2
7.4001E-1	5.6212E-1	-1.2400E+3
7.4037E-1	5.6261E-1	1.5600E+2
7.4072E-1	5.6261E-1	-8.2300E+2
7.4107E-1	5.6237E-1	-5.9800E+2
7.4154E-1	5.6358E-1	-2.3200E+2
7.4190E-1	5.6455E-1	-3.8700E+2
7.4225E-1	5.6601E-1	-8.8300E+2
7.4260E-1	5.6504E-1	-6.2300E+2
7.4296E-1	5.6455E-1	-4.7000E+2
7.4331E-1	5.6577E-1	-1.2900E+2
7.4366E-1	5.6650E-1	-7.7600E+2
7.4401E-1	5.6722E-1	1.3000E+2
7.4437E-1	5.6674E-1	-7.4400E+2
7.4472E-1	5.6747E-1	-1.7300E+2
7.4507E-1	5.6965E-1	-9.4300E+2
7.4543E-1	5.6844E-1	-5.0500E+2
7.4578E-1	5.6893E-1	-2.8700E+2
7.4613E-1	5.7135E-1	-4.7500E+2
7.4649E-1	5.7111E-1	-3.3100E+2
7.4684E-1	5.7063E-1	-5.6100E+2
7.4719E-1	5.7063E-1	-8.2900E+2
7.4754E-1	5.7014E-1	-2.7500E+2
7.4790E-1	5.7305E-1	-3.4500E+2
7.4825E-1	5.7257E-1	-4.5000E+2
7.4860E-1	5.7233E-1	-4.4300E+2
7.4896E-1	5.7038E-1	-1.2700E+2
7.4931E-1	5.7427E-1	-8.4700E+2
7.4966E-1	5.7330E-1	-1.0630E+3
7.5002E-1	5.7378E-1	-5.6700E+2
7.5037E-1	5.7500E-1	-1.9300E+2
7.5072E-1	5.7621E-1	-4.2700E+2
7.5107E-1	5.7670E-1	-6.9900E+2
7.5154E-1	5.7524E-1	-4.0500E+2
7.5190E-1	5.7573E-1	-9.9200E+2
7.5225E-1	5.7694E-1	-1.1300E+2
7.5260E-1	5.7694E-1	9.9000E+1
7.5296E-1	5.7694E-1	-1.5100E+2
7.5331E-1	5.7986E-1	-7.2000E+2
7.5366E-1	5.7816E-1	-7.2000E+2
7.5402E-1	5.7791E-1	-5.9000E+1
7.5437E-1	5.8083E-1	-8.8000E+2
7.5472E-1	5.7864E-1	-7.8900E+2
7.5507E-1	5.8083E-1	-4.2600E+2
7.5543E-1	5.7986E-1	-7.9500E+2
7.5578E-1	5.8083E-1	-6.3100E+2
7.5613E-1	5.8083E-1	-1.2200E+2
7.5649E-1	5.8131E-1	-7.7300E+2
7.5684E-1	5.8204E-1	-7.4400E+2
7.5719E-1	5.8350E-1	-9.8100E+2
7.5755E-1	5.8253E-1	-8.5400E+2
7.5790E-1	5.8229E-1	2.3500E+2
7.5825E-1	5.8253E-1	-7.6300E+2
7.5860E-1	5.8544E-1	-3.8800E+2
7.5896E-1	5.8447E-1	-7.2200E+2
7.5931E-1	5.8399E-1	-3.8200E+2
7.5966E-1	5.8520E-1	5.1000E+1
7.6002E-1	5.8544E-1	-6.1600E+2
7.6037E-1	5.8569E-1	-7.7800E+2
7.6072E-1	5.8423E-1	-6.0400E+2
7.6119E-1	5.8787E-1	-5.1000E+2
7.6155E-1	5.8593E-1	8.3000E+1
7.6190E-1	5.8666E-1	-1.8900E+2
7.6225E-1	5.8714E-1	-3.5300E+2
7.6249E-1	5.8836E-1	-5.7600E+2
7.6284E-1	5.8836E-1	-8.2600E+2
7.6331E-1	5.8787E-1	-1.0900E+2
7.6366E-1	5.8909E-1	-2.5300E+2
7.6402E-1	5.8860E-1	5.2000E+1
7.6437E-1	5.8909E-1	-1.2660E+3
7.6472E-1	5.9006E-1	-6.6900E+2
7.6508E-1	5.9055E-1	-6.9400E+2
7.6543E-1	5.9079E-1	-4.6300E+2
7.6578E-1	5.9006E-1	-6.1600E+2
7.6613E-1	5.9152E-1	-1.8000E+1
7.6649E-1	5.9249E-1	-9.9400E+2
7.6684E-1	5.9298E-1	-6.0600E+2
7.6719E-1	5.9346E-1	-7.7800E+2
7.6755E-1	5.9225E-1	-5.9700E+2
7.6790E-1	5.9322E-1	-4.1200E+2
7.6825E-1	5.9225E-1	-4.2600E+2
7.6860E-1	5.9298E-1	-7.7200E+2
7.6896E-1	5.9443E-1	-4.8400E+2
7.6931E-1	5.9443E-1	-1.4000E+2
7.6966E-1	5.9322E-1	-6.8700E+2
7.7002E-1	5.9492E-1	-9.7200E+2
7.7037E-1	5.9638E-1	-3.2600E+2
7.7072E-1	5.9395E-1	-2.8200E+2
7.7108E-1	5.9686E-1	-7.5600E+2
7.7143E-1	5.9638E-1	-6.6800E+2
7.7178E-1	5.9613E-1	-6.3000E+2
7.7213E-1	5.9783E-1	-6.1700E+2
7.7249E-1	5.9759E-1	-5.1800E+2
7.7296E-1	5.9856E-1	-4.4700E+2
7.7331E-1	5.9686E-1	-9.7300E+2
7.7366E-1	5.9711E-1	-1.0900E+3
7.7402E-1	5.9613E-1	-3.4800E+2
7.7437E-1	6.0002E-1	-7.7900E+2
7.7472E-1	5.9856E-1	-8.5000E+1
7.7508E-1	5.9978E-1	-2.4600E+2
7.7543E-1	5.9759E-1	-9.8200E+2
7.7578E-1	6.0051E-1	-1.0840E+3
7.7613E-1	6.0002E-1	-6.4400E+2
7.7649E-1	6.0124E-1	-6.3300E+2
7.7684E-1	6.0099E-1	-5.1000E+2
7.7719E-1	6.0002E-1	-6.7600E+2
7.7755E-1	6.0026E-1	-7.0500E+2
7.7790E-1	5.9953E-1	-4.1000E+1
7.7825E-1	6.0026E-1	-3.5000E+1
7.7861E-1	6.0099E-1	-5.2000E+2
7.7896E-1	6.0269E-1	-9.6900E+2
7.7931E-1	6.0196E-1	-4.0600E+2
7.7966E-1	6.0148E-1	-5.9100E+2
7.8002E-1	6.0269E-1	-8.4900E+2
7.8037E-1	6.0318E-1	-3.6900E+2
7.8072E-1	6.0318E-1	-8.9400E+2
7.8108E-1	6.0342E-1	-5.1800E+2
7.8143E-1	6.0366E-1	-4.2900E+2
7.8178E-1	6.0318E-1	3.5000E+1
7.8214E-1	6.0318E-1	-7.0600E+2
7.8261E-1	6.0391E-1	-1.0000E+0
7.8296E-1	6.0488E-1	-2.3200E+2
7.8331E-1	6.0439E-1	-6.7800E+2
7.8366E-1	6.0536E-1	-5.8800E+2
7.8402E-1	6.0512E-1	-4.6100E+2
7.8425E-1	6.0536E-1	-5.4200E+2
7.8472E-1	6.0682E-1	-9.1500E+2
7.8508E-1	6.0585E-1	-6.3500E+2
7.8543E-1	6.0658E-1	-2.8700E+2
7.8578E-1	6.0609E-1	-2.8200E+2
7.8614E-1	6.0731E-1	-9.7000E+1
7.8649E-1	6.0561E-1	-4.0000E+1
7.8684E-1	6.0755E-1	-2.7400E+2
7.8719E-1	6.0707E-1	-4.1500E+2
7.8755E-1	6.0585E-1	-2.6900E+2
7.8790E-1	6.0804E-1	-9.3600E+2
7.8825E-1	6.0852E-1	-4.2300E+2
7.8861E-1	6.0707E-1	-5.1400E+2
7.8896E-1	6.0779E-1	2.8700E+2
7.8931E-1	6.0731E-1	-7.5900E+2
7.8967E-1	6.0828E-1	-6.2000E+1
7.9002E-1	6.0852E-1	-6.3000E+2
7.9037E-1	6.0852E-1	5.4000E+1
7.9072E-1	6.0755E-1	-2.7500E+2
7.9108E-1	6.0974E-1	-7.3500E+2
7.9143E-1	6.0755E-1	-6.6000E+1
7.9178E-1	6.0998E-1	-2.1300E+2
7.9214E-1	6.0974E-1	-1.3200E+2
7.9261E-1	6.0974E-1	1.0200E+2
7.9296E-1	6.0925E-1	-4.4500E+2
7.9331E-1	6.1071E-1	-1.7500E+2
7.9355E-1	6.0998E-1	1.9700E+2
7.9390E-1	6.0998E-1	-4.1400E+2
7.9437E-1	6.1071E-1	-3.1800E+2
7.9472E-1	6.1095E-1	-4.6800E+2
7.9508E-1	6.1071E-1	-4.5700E+2
7.9543E-1	6.0974E-1	-6.4500E+2
7.9578E-1	6.1144E-1	1.8300E+2
7.9614E-1	6.1144E-1	-4.2000E+1
7.9649E-1	6.1217E-1	-6.8700E+2
7.9684E-1	6.0949E-1	3.8000E+1
7.9720E-1	6.1217E-1	-2.8200E+2
7.9755E-1	6.1168E-1	-1.6100E+2
7.9790E-1	6.1192E-1	-2.5400E+2
7.9825E-1	6.1168E-1	-3.1100E+2
7.9861E-1	6.1290E-1	-1.9200E+2
7.9896E-1	6.1290E-1	-7.1500E+2
7.9931E-1	6.1071E-1	-3.3500E+2
7.9967E-1	6.1338E-1	-5.2800E+2
8.0002E-1	6.1265E-1	-1.5000E+2
8.0037E-1	6.1217E-1	-2.9000E+2
8.0072E-1	6.1265E-1	-3.7200E+2
8.0108E-1	6.1168E-1	-3.3300E+2
8.0143E-1	6.1192E-1	-6.3900E+2
8.0178E-1	6.1387E-1	1.2900E+2
8.0225E-1	6.1290E-1	-5.1900E+2
8.0261E-1	6.1338E-1	-7.7200E+2
8.0284E-1	6.1362E-1	-5.4800E+2
8.0320E-1	6.1387E-1	-3.7300E+2
8.0355E-1	6.1484E-1	-3.9100E+2
8.0390E-1	6.1314E-1	1.0800E+2
8.0437E-1	6.1411E-1	-5.7000E+2
8.0473E-1	6.1411E-1	-3.4400E+2
8.0508E-1	6.1314E-1	2.4600E+2
8.0543E-1	6.1484E-1	-2.6700E+2
8.0578E-1	6.1557E-1	2.1400E+2
8.0614E-1	6.1435E-1	-6.1100E+2
8.0649E-1	6.1314E-1	-9.1000E+2
8.0684E-1	6.1508E-1	-1.6900E+2
8.0720E-1	6.1484E-1	-8.3700E+2
8.0755E-1	6.1484E-1	3.0700E+2
8.0790E-1	6.1533E-1	-2.9000E+2
8.0825E-1	6.1581E-1	4.6200E+2
8.0861E-1	6.1533E-1	-1.5400E+2
8.0896E-1	6.1533E-1	-4.2100E+2
8.0931E-1	6.1557E-1	-1.3600E+2
8.0967E-1	6.1533E-1	-4.2500E+2
8.1002E-1	6.1557E-1	-5.8000E+1
8.1037E-1	6.1533E-1	-5.2000E+1
8.1073E-1	6.1411E-1	-3.4200E+2
8.1108E-1	6.1605E-1	-2.5600E+2
8.1143E-1	6.1460E-1	3.0100E+2
8.1178E-1	6.1533E-1	-3.1800E+2
8.1214E-1	6.1484E-1	-4.4200E+2
8.1249E-1	6.1727E-1	-3.5500E+2
8.1284E-1	6.1581E-1	-1.6900E+2
8.1320E-1	6.1581E-1	1.1300E+2
8.1355E-1	6.1557E-1	-4.8700E+2
8.1402E-1	6.1581E-1	-8.3900E+2
8.1437E-1	6.1654E-1	-6.4600E+2
8.1473E-1	6.1727E-1	-2.1700E+2
8.1508E-1	6.1703E-1	-7.7000E+2
8.1543E-1	6.1703E-1	-2.3400E+2
8.1578E-1	6.1557E-1	-4.5500E+2
8.1614E-1	6.1557E-1	2.8000E+1
8.1649E-1	6.1533E-1	-2.3500E+2
8.1684E-1	6.1654E-1	-5.6200E+2
8.1720E-1	6.1630E-1	-3.3500E+2
8.1755E-1	6.1800E-1	-2.1600E+2
8.1790E-1	6.1727E-1	-8.6700E+2
8.1826E-1	6.1800E-1	-4.6700E+2
8.1861E-1	6.1654E-1	2.5200E+2
8.1896E-1	6.1630E-1	-6.4000E+2
8.1931E-1	6.1630E-1	2.4800E+2
8.1967E-1	6.1727E-1	-2.0000E+0
8.2002E-1	6.1654E-1	2.8900E+2
8.2037E-1	6.1605E-1	1.3100E+2
8.2073E-1	6.1848E-1	-1.0700E+2
8.2108E-1	6.1873E-1	-9.3200E+2
8.2143E-1	6.1605E-1	-5.1700E+2
8.2179E-1	6.1897E-1	-4.4500E+2
8.2214E-1	6.1800E-1	5.0000E+0
8.2249E-1	6.1630E-1	-8.9000E+1
8.2284E-1	6.1800E-1	-3.5600E+2
8.2320E-1	6.1897E-1	-2.5000E+2
8.2367E-1	6.1897E-1	-1.6600E+2
8.2402E-1	6.1897E-1	-5.5000E+2
8.2437E-1	6.1946E-1	-7.0000E+2
8.2473E-1	6.1678E-1	-8.5000E+1
8.2496E-1	6.1946E-1	-3.0700E+2
8.2532E-1	6.1678E-1	-5.4900E+2
8.2579E-1	6.1824E-1	-8.0500E+2
8.2614E-1	6.1824E-1	-2.8400E+2
8.2649E-1	6.1751E-1	-6.9500E+2
8.2684E-1	6.1873E-1	-1.3100E+2
8.2720E-1	6.1630E-1	-2.0100E+2
8.2755E-1	6.1824E-1	-2.1300E+2
8.2790E-1	6.1800E-1	-7.0300E+2
8.2826E-1	6.1873E-1	-4.0500E+2
8.2861E-1	6.1946E-1	-4.2000E+1
8.2896E-1	6.1800E-1	1.3500E+2
8.2932E-1	6.1800E-1	-2.5700E+2
8.2967E-1	6.1703E-1	-1.0300E+3
8.3002E-1	6.1897E-1	-4.5000E+2
8.3037E-1	6.1775E-1	-7.3100E+2
8.3073E-1	6.1873E-1	-1.7300E+2
8.3108E-1	6.1873E-1	-3.0300E+2
8.3143E-1	6.1727E-1	-7.0700E+2
8.3179E-1	6.1897E-1	-2.4200E+2
8.3214E-1	6.1921E-1	-3.9400E+2
8.3249E-1	6.1921E-1	-2.1400E+2
8.3284E-1	6.1800E-1	-5.5000E+2
8.3320E-1	6.1775E-1	7.8000E+1
8.3367E-1	6.1921E-1	-8.6000E+1
8.3402E-1	6.1970E-1	3.0000E+1
8.3426E-1	6.1921E-1	-4.5700E+2
8.3461E-1	6.1970E-1	-2.2300E+2
8.3496E-1	6.1824E-1	1.1900E+2
8.3543E-1	6.1824E-1	-5.6000E+2
8.3579E-1	6.1873E-1	-2.4000E+1
8.3614E-1	6.1824E-1	-5.0700E+2
8.3649E-1	6.1994E-1	-2.3700E+2
8.3685E-1	6.1751E-1	9.5000E+1
8.3720E-1	6.1921E-1	-9.0000E+0
8.3755E-1	6.1873E-1	-2.7400E+2
8.3790E-1	6.1824E-1	3.6200E+2
8.3826E-1	6.1873E-1	-5.8700E+2
8.3861E-1	6.1800E-1	-4.8400E+2
8.3896E-1	6.1727E-1	1.0500E+2
8.3932E-1	6.1946E-1	2.4100E+2
8.3967E-1	6.1921E-1	-8.3000E+1
8.4002E-1	6.1994E-1	6.2000E+1
8.4037E-1	6.1775E-1	-4.3100E+2
8.4073E-1	6.2116E-1	-4.8500E+2
8.4108E-1	6.1897E-1	-2.2700E+2
8.4143E-1	6.1970E-1	-5.1400E+2
8.4179E-1	6.1897E-1	-4.1600E+2
8.4214E-1	6.1897E-1	-2.7700E+2
8.4249E-1	6.1800E-1	9.1000E+1
8.4285E-1	6.2116E-1	-2.2300E+2
8.4332E-1	6.1897E-1	-2.3100E+2
8.4355E-1	6.1946E-1	-5.7500E+2
8.4390E-1	6.1970E-1	-2.6600E+2
8.4426E-1	6.1897E-1	-6.7500E+2
8.4461E-1	6.2043E-1	2.6500E+2
8.4496E-1	6.1921E-1	-5.0100E+2
8.4543E-1	6.2018E-1	-4.6700E+2
8.4579E-1	6.1921E-1	-2.4300E+2
8.4614E-1	6.1946E-1	-7.3600E+2
8.4649E-1	6.1946E-1	1.1000E+1
8.4685E-1	6.2213E-1	1.0900E+2
8.4720E-1	6.1946E-1	-5.9800E+2
8.4755E-1	6.1994E-1	-5.9000E+2
8.4790E-1	6.1994E-1	-4.4600E+2
8.4826E-1	6.1970E-1	-5.7900E+2
8.4861E-1	6.1630E-1	-6.0700E+2
8.4896E-1	6.2043E-1	-2.5100E+2
8.4932E-1	6.1873E-1	-5.6800E+2
8.4967E-1	6.2067E-1	-1.5500E+2
8.5002E-1	6.1994E-1	-7.2200E+2
8.5038E-1	6.1946E-1	-7.0800E+2
8.5073E-1	6.1994E-1	-1.7700E+2
8.5108E-1	6.1946E-1	-2.6500E+2
8.5143E-1	6.1824E-1	-1.3400E+2
8.5179E-1	6.1994E-1	2.1800E+2
8.5214E-1	6.1994E-1	-3.5000E+2
8.5249E-1	6.1897E-1	-4.3800E+2
8.5285E-1	6.1946E-1	-7.0200E+2
8.5320E-1	6.2067E-1	-5.0400E+2
8.5355E-1	6.2116E-1	-2.5000E+1
8.5391E-1	6.2018E-1	-3.2100E+2
8.5426E-1	6.2067E-1	-3.9100E+2
8.5461E-1	6.1848E-1	-2.9200E+2
8.5508E-1	6.2043E-1	-4.5000E+1
8.5543E-1	6.1897E-1	-1.3100E+2
8.5579E-1	6.1970E-1	7.9000E+1
8.5614E-1	6.2067E-1	-9.2800E+2
8.5649E-1	6.1775E-1	1.3000E+2
8.5673E-1	6.1921E-1	-4.6900E+2
8.5720E-1	6.2018E-1	7.1000E+1
8.5755E-1	6.2091E-1	-3.2900E+2
8.5791E-1	6.2018E-1	-3.6800E+2
