Aux out [V]	Aux in [V]	PDH out [a.u.]
2.1998E-1	3.6389E-1	-1.3800E+2
2.1998E-1	3.6340E-1	4.0500E+2
2.1998E-1	3.6170E-1	1.5640E+3
2.2009E-1	3.6219E-1	2.8200E+2
2.2009E-1	3.6195E-1	3.2800E+2
2.2009E-1	3.6195E-1	1.3880E+3
2.2021E-1	3.6195E-1	1.0140E+3
2.2021E-1	3.6219E-1	6.1600E+2
2.2021E-1	3.5952E-1	1.4650E+3
2.2021E-1	3.6025E-1	1.4890E+3
2.2033E-1	3.6170E-1	1.1770E+3
2.2033E-1	3.6243E-1	1.7590E+3
2.2033E-1	3.5952E-1	2.1290E+3
2.2045E-1	3.5976E-1	1.5390E+3
2.2045E-1	3.5976E-1	2.0350E+3
2.2045E-1	3.5903E-1	1.7800E+3
2.2045E-1	3.5782E-1	1.8930E+3
2.2056E-1	3.5855E-1	2.0140E+3
2.2056E-1	3.5952E-1	2.6840E+3
2.2056E-1	3.5830E-1	2.3140E+3
2.2068E-1	3.5782E-1	2.0120E+3
2.2068E-1	3.5684E-1	2.2280E+3
2.2068E-1	3.5684E-1	1.5580E+3
2.2068E-1	3.5782E-1	1.7390E+3
2.2080E-1	3.5563E-1	1.9310E+3
2.2080E-1	3.5612E-1	1.4270E+3
2.2080E-1	3.5466E-1	2.1070E+3
2.2092E-1	3.5344E-1	2.4830E+3
2.2092E-1	3.5563E-1	1.7530E+3
2.2092E-1	3.5612E-1	1.9270E+3
2.2092E-1	3.5344E-1	2.1840E+3
2.2103E-1	3.5490E-1	2.0330E+3
2.2103E-1	3.5539E-1	1.7630E+3
2.2103E-1	3.5514E-1	1.8340E+3
2.2115E-1	3.5587E-1	1.7160E+3
2.2115E-1	3.5636E-1	2.1060E+3
2.2115E-1	3.5150E-1	2.1740E+3
2.2115E-1	3.5174E-1	1.3620E+3
2.2127E-1	3.5174E-1	2.7140E+3
2.2127E-1	3.5271E-1	2.1360E+3
2.2127E-1	3.5344E-1	2.4260E+3
2.2139E-1	3.5126E-1	1.9130E+3
2.2139E-1	3.5077E-1	1.8560E+3
2.2139E-1	3.4834E-1	1.3020E+3
2.2139E-1	3.4834E-1	2.1520E+3
2.2151E-1	3.4907E-1	2.2760E+3
2.2151E-1	3.4980E-1	1.7740E+3
2.2151E-1	3.4834E-1	2.2300E+3
2.2162E-1	3.4858E-1	1.6140E+3
2.2162E-1	3.4883E-1	1.4210E+3
2.2162E-1	3.4591E-1	1.4360E+3
2.2162E-1	3.4373E-1	1.2690E+3
2.2174E-1	3.4664E-1	7.8100E+2
2.2174E-1	3.4664E-1	1.8830E+3
2.2174E-1	3.4494E-1	1.2800E+3
2.2186E-1	3.4421E-1	1.7650E+3
2.2186E-1	3.4470E-1	6.7400E+2
2.2186E-1	3.4421E-1	1.5630E+3
2.2186E-1	3.4470E-1	1.7420E+3
2.2198E-1	3.4543E-1	1.9190E+3
2.2198E-1	3.4348E-1	1.5170E+3
2.2198E-1	3.4470E-1	1.1500E+3
2.2209E-1	3.4348E-1	9.4800E+2
2.2209E-1	3.4421E-1	1.5540E+3
2.2209E-1	3.4324E-1	1.2210E+3
2.2209E-1	3.4178E-1	1.2640E+3
2.2221E-1	3.4227E-1	1.1880E+3
2.2221E-1	3.4421E-1	8.2000E+2
2.2221E-1	3.4081E-1	8.8700E+2
2.2233E-1	3.4130E-1	1.1260E+3
2.2233E-1	3.4033E-1	9.5900E+2
2.2233E-1	3.4105E-1	7.9900E+2
2.2233E-1	3.4033E-1	7.3700E+2
2.2245E-1	3.4154E-1	6.9200E+2
2.2245E-1	3.4105E-1	9.7100E+2
2.2245E-1	3.4130E-1	1.3250E+3
2.2256E-1	3.3960E-1	8.1700E+2
2.2256E-1	3.4130E-1	5.5300E+2
2.2256E-1	3.4154E-1	8.5700E+2
2.2256E-1	3.4154E-1	7.5400E+2
2.2268E-1	3.3984E-1	4.7100E+2
2.2268E-1	3.3960E-1	7.3900E+2
2.2268E-1	3.3911E-1	8.0000E+2
2.2280E-1	3.4008E-1	1.0040E+3
2.2280E-1	3.3960E-1	7.2600E+2
2.2280E-1	3.4008E-1	6.8700E+2
2.2280E-1	3.3935E-1	8.6200E+2
2.2292E-1	3.3935E-1	5.8800E+2
2.2292E-1	3.4008E-1	6.4900E+2
2.2292E-1	3.3960E-1	1.0200E+2
2.2303E-1	3.3911E-1	7.1700E+2
2.2303E-1	3.4008E-1	1.1480E+3
2.2303E-1	3.3765E-1	6.5500E+2
2.2303E-1	3.3838E-1	9.5900E+2
2.2315E-1	3.3765E-1	7.5600E+2
2.2315E-1	3.3838E-1	6.2900E+2
2.2315E-1	3.3984E-1	4.4100E+2
2.2327E-1	3.3790E-1	7.7400E+2
2.2327E-1	3.3692E-1	5.5100E+2
2.2327E-1	3.3838E-1	7.4100E+2
2.2327E-1	3.3790E-1	7.6300E+2
2.2339E-1	3.3838E-1	2.3500E+2
2.2339E-1	3.3668E-1	7.8800E+2
2.2339E-1	3.3692E-1	9.3500E+2
2.2351E-1	3.3717E-1	1.4200E+2
2.2351E-1	3.3595E-1	4.3200E+2
2.2351E-1	3.3814E-1	3.2900E+2
2.2351E-1	3.3595E-1	4.6900E+2
2.2362E-1	3.3717E-1	3.7500E+2
2.2362E-1	3.3498E-1	2.4200E+2
2.2362E-1	3.3765E-1	1.0800E+2
2.2374E-1	3.3692E-1	2.8100E+2
2.2374E-1	3.3692E-1	3.7700E+2
2.2374E-1	3.3571E-1	8.6500E+2
2.2374E-1	3.3692E-1	7.2400E+2
2.2386E-1	3.3620E-1	3.4100E+2
2.2386E-1	3.3522E-1	2.3100E+2
2.2386E-1	3.3522E-1	-3.6900E+2
2.2398E-1	3.3571E-1	2.3000E+1
2.2398E-1	3.3644E-1	-6.9000E+1
2.2398E-1	3.3571E-1	1.5800E+2
2.2398E-1	3.3790E-1	4.0600E+2
2.2409E-1	3.3692E-1	7.3000E+1
2.2409E-1	3.3620E-1	3.8600E+2
2.2409E-1	3.3620E-1	-2.2300E+2
2.2421E-1	3.3377E-1	6.8000E+1
2.2421E-1	3.3547E-1	-1.5800E+2
2.2421E-1	3.3474E-1	7.2100E+2
2.2421E-1	3.3547E-1	6.1800E+2
2.2433E-1	3.3717E-1	2.6600E+2
2.2433E-1	3.3401E-1	4.5300E+2
2.2433E-1	3.3692E-1	-1.0500E+2
2.2445E-1	3.3547E-1	4.8000E+1
2.2445E-1	3.3644E-1	-4.2000E+1
2.2445E-1	3.3425E-1	2.1000E+2
2.2445E-1	3.3765E-1	5.3200E+2
2.2456E-1	3.3547E-1	-4.3500E+2
2.2456E-1	3.3644E-1	2.4000E+1
2.2456E-1	3.3644E-1	6.8000E+1
2.2468E-1	3.3547E-1	-4.7000E+2
2.2468E-1	3.3522E-1	2.1000E+1
2.2468E-1	3.3571E-1	1.4800E+2
2.2468E-1	3.3790E-1	-7.0000E+0
2.2480E-1	3.3668E-1	9.7000E+1
2.2480E-1	3.3668E-1	-1.0000E+2
2.2480E-1	3.3595E-1	-4.6100E+2
2.2492E-1	3.3741E-1	-4.3800E+2
2.2492E-1	3.3717E-1	3.4000E+1
2.2492E-1	3.3644E-1	4.8000E+1
2.2492E-1	3.3717E-1	1.8600E+2
2.2503E-1	3.3620E-1	2.8600E+2
2.2503E-1	3.3717E-1	3.1500E+2
2.2503E-1	3.3741E-1	3.8700E+2
2.2515E-1	3.3401E-1	8.0000E+0
2.2515E-1	3.3620E-1	5.1000E+1
2.2515E-1	3.3644E-1	1.1600E+2
2.2515E-1	3.3814E-1	-6.0000E+2
2.2527E-1	3.3717E-1	-6.2000E+1
2.2527E-1	3.3644E-1	-4.3400E+2
2.2527E-1	3.3741E-1	3.4200E+2
2.2539E-1	3.3765E-1	-9.7000E+1
2.2539E-1	3.3595E-1	2.4200E+2
2.2539E-1	3.3644E-1	6.7000E+1
2.2539E-1	3.3717E-1	-3.3700E+2
2.2551E-1	3.3838E-1	-4.3300E+2
2.2551E-1	3.3790E-1	-4.6100E+2
2.2551E-1	3.3862E-1	-7.1600E+2
2.2562E-1	3.3838E-1	-2.2000E+2
2.2562E-1	3.3862E-1	-5.1300E+2
2.2562E-1	3.3741E-1	-3.9200E+2
2.2562E-1	3.3790E-1	-7.5900E+2
2.2574E-1	3.3887E-1	-7.3400E+2
2.2574E-1	3.3838E-1	-4.3800E+2
2.2574E-1	3.3790E-1	-2.0000E+0
2.2586E-1	3.3790E-1	-5.5200E+2
2.2586E-1	3.3838E-1	5.8000E+1
2.2586E-1	3.3984E-1	-7.5000E+2
2.2586E-1	3.4057E-1	-8.7200E+2
2.2598E-1	3.3960E-1	-4.0000E+2
2.2598E-1	3.3838E-1	-2.3000E+1
2.2598E-1	3.3960E-1	-7.1100E+2
2.2609E-1	3.3911E-1	-8.0000E+2
2.2609E-1	3.3887E-1	-2.9900E+2
2.2609E-1	3.4154E-1	-9.3900E+2
2.2609E-1	3.4081E-1	-5.1500E+2
2.2621E-1	3.3935E-1	2.2000E+1
2.2621E-1	3.4105E-1	2.1800E+2
2.2621E-1	3.3960E-1	-1.0450E+3
2.2633E-1	3.4033E-1	-4.7200E+2
2.2633E-1	3.3887E-1	-2.9600E+2
2.2633E-1	3.4081E-1	-4.3500E+2
2.2633E-1	3.3984E-1	-6.8400E+2
2.2645E-1	3.4203E-1	-6.8500E+2
2.2645E-1	3.4081E-1	-4.1200E+2
2.2645E-1	3.4033E-1	-2.4500E+2
2.2656E-1	3.4033E-1	-1.9000E+2
2.2656E-1	3.3984E-1	-8.0000E+2
2.2656E-1	3.4178E-1	-2.3400E+2
2.2656E-1	3.4154E-1	2.9100E+2
2.2668E-1	3.4154E-1	-2.4600E+2
2.2668E-1	3.4105E-1	1.8000E+2
2.2668E-1	3.4154E-1	-2.2300E+2
2.2680E-1	3.4105E-1	-4.5800E+2
2.2680E-1	3.4033E-1	7.5000E+1
2.2680E-1	3.4105E-1	-3.5800E+2
2.2680E-1	3.4033E-1	-4.7300E+2
2.2692E-1	3.4203E-1	-2.1600E+2
2.2692E-1	3.4008E-1	-3.0500E+2
2.2692E-1	3.4081E-1	-3.2700E+2
2.2703E-1	3.4154E-1	-4.5600E+2
2.2703E-1	3.4081E-1	8.1800E+2
2.2703E-1	3.4105E-1	3.2900E+2
2.2703E-1	3.4154E-1	4.1600E+2
2.2715E-1	3.4203E-1	2.9200E+2
2.2715E-1	3.4251E-1	-1.8000E+1
2.2715E-1	3.4251E-1	5.9100E+2
2.2727E-1	3.4203E-1	2.8400E+2
2.2727E-1	3.4105E-1	8.1400E+2
2.2727E-1	3.4081E-1	2.9300E+2
2.2727E-1	3.4057E-1	7.0700E+2
2.2739E-1	3.4008E-1	3.4100E+2
2.2739E-1	3.4324E-1	4.6600E+2
2.2739E-1	3.4178E-1	5.5000E+2
2.2751E-1	3.4227E-1	8.5500E+2
2.2751E-1	3.4251E-1	6.4500E+2
2.2751E-1	3.4227E-1	9.9700E+2
2.2751E-1	3.4154E-1	9.1000E+2
2.2762E-1	3.3960E-1	6.6100E+2
2.2762E-1	3.4154E-1	9.0300E+2
2.2762E-1	3.4130E-1	5.6300E+2
2.2774E-1	3.4008E-1	1.1050E+3
2.2774E-1	3.4081E-1	5.3500E+2
2.2774E-1	3.4057E-1	1.3960E+3
2.2774E-1	3.3887E-1	1.0740E+3
2.2786E-1	3.3984E-1	1.1900E+2
2.2786E-1	3.4008E-1	4.1100E+2
2.2786E-1	3.3911E-1	1.1380E+3
2.2798E-1	3.3887E-1	4.6100E+2
2.2798E-1	3.3911E-1	1.4740E+3
2.2798E-1	3.3984E-1	1.2760E+3
2.2798E-1	3.4033E-1	1.2060E+3
2.2809E-1	3.3960E-1	1.0810E+3
2.2809E-1	3.3911E-1	8.7000E+2
2.2809E-1	3.3984E-1	1.0390E+3
2.2821E-1	3.4057E-1	3.9800E+2
2.2821E-1	3.4033E-1	1.0210E+3
2.2821E-1	3.3838E-1	1.2540E+3
2.2821E-1	3.3862E-1	1.3990E+3
2.2833E-1	3.3862E-1	9.5500E+2
2.2833E-1	3.3887E-1	8.3900E+2
2.2833E-1	3.3814E-1	1.0290E+3
2.2845E-1	3.3887E-1	7.3600E+2
2.2845E-1	3.3765E-1	1.2400E+3
2.2845E-1	3.3790E-1	1.1700E+2
2.2845E-1	3.3887E-1	6.6200E+2
2.2856E-1	3.3862E-1	1.0360E+3
2.2856E-1	3.3935E-1	-1.4000E+1
2.2856E-1	3.3814E-1	8.1900E+2
2.2868E-1	3.3838E-1	1.4610E+3
2.2868E-1	3.4008E-1	9.9900E+2
2.2868E-1	3.3741E-1	7.7400E+2
2.2868E-1	3.3838E-1	4.4900E+2
2.2880E-1	3.3790E-1	9.6000E+2
2.2880E-1	3.3547E-1	8.6600E+2
2.2880E-1	3.3692E-1	7.8300E+2
2.2892E-1	3.3741E-1	8.6600E+2
2.2892E-1	3.3765E-1	3.2000E+2
2.2892E-1	3.3717E-1	6.0000E+2
2.2892E-1	3.3741E-1	9.6100E+2
2.2904E-1	3.3692E-1	5.1600E+2
2.2904E-1	3.3644E-1	3.9600E+2
2.2904E-1	3.3814E-1	6.0700E+2
2.2915E-1	3.3668E-1	4.9900E+2
2.2915E-1	3.3960E-1	8.7100E+2
2.2915E-1	3.3595E-1	3.7100E+2
2.2915E-1	3.3474E-1	8.5100E+2
2.2927E-1	3.3668E-1	1.1940E+3
2.2927E-1	3.3620E-1	8.4400E+2
2.2927E-1	3.3620E-1	1.3290E+3
2.2939E-1	3.3717E-1	3.5400E+2
2.2939E-1	3.3595E-1	1.1290E+3
2.2939E-1	3.3547E-1	9.6400E+2
2.2939E-1	3.3547E-1	2.3500E+2
2.2951E-1	3.3547E-1	8.1200E+2
2.2951E-1	3.3692E-1	-6.3000E+1
2.2951E-1	3.3692E-1	7.7800E+2
2.2962E-1	3.3595E-1	6.0100E+2
2.2962E-1	3.3425E-1	7.1600E+2
2.2962E-1	3.3547E-1	8.3800E+2
2.2962E-1	3.3547E-1	8.0600E+2
2.2974E-1	3.3620E-1	-1.6500E+2
2.2974E-1	3.3644E-1	4.1000E+2
2.2974E-1	3.3522E-1	8.3000E+2
2.2986E-1	3.3474E-1	-1.8000E+1
2.2986E-1	3.3474E-1	7.7400E+2
2.2986E-1	3.3644E-1	5.7500E+2
2.2986E-1	3.3571E-1	4.7100E+2
2.2998E-1	3.3449E-1	5.1200E+2
2.2998E-1	3.3474E-1	-5.3000E+1
2.2998E-1	3.3449E-1	5.2400E+2
2.3009E-1	3.3571E-1	6.5300E+2
2.3009E-1	3.3474E-1	4.4500E+2
2.3009E-1	3.3571E-1	4.9000E+2
2.3009E-1	3.3498E-1	2.0100E+2
2.3021E-1	3.3522E-1	8.8700E+2
2.3021E-1	3.3522E-1	4.5100E+2
2.3021E-1	3.3498E-1	-1.0600E+2
2.3033E-1	3.3425E-1	6.8000E+2
2.3033E-1	3.3547E-1	1.9500E+2
2.3033E-1	3.3474E-1	-1.7700E+2
2.3033E-1	3.3474E-1	3.9600E+2
2.3045E-1	3.3401E-1	2.3900E+2
2.3045E-1	3.3620E-1	8.4300E+2
2.3045E-1	3.3522E-1	5.8000E+1
2.3056E-1	3.3522E-1	3.6500E+2
2.3056E-1	3.3522E-1	-3.1000E+1
2.3056E-1	3.3522E-1	5.4100E+2
2.3056E-1	3.3571E-1	-3.0000E+1
2.3068E-1	3.3449E-1	9.2900E+2
2.3068E-1	3.3522E-1	7.9000E+2
2.3068E-1	3.3522E-1	1.9300E+2
2.3080E-1	3.3401E-1	3.7700E+2
2.3080E-1	3.3547E-1	2.6500E+2
2.3080E-1	3.3401E-1	1.1620E+3
2.3080E-1	3.3571E-1	2.2400E+2
2.3092E-1	3.3522E-1	3.3600E+2
2.3092E-1	3.3401E-1	-1.1100E+2
2.3092E-1	3.3595E-1	5.9400E+2
2.3104E-1	3.3474E-1	1.4400E+2
2.3104E-1	3.3498E-1	8.1000E+1
2.3104E-1	3.3498E-1	3.3300E+2
2.3104E-1	3.3401E-1	1.0400E+2
2.3115E-1	3.3498E-1	4.5800E+2
2.3115E-1	3.3498E-1	4.1500E+2
2.3115E-1	3.3474E-1	5.8800E+2
2.3127E-1	3.3620E-1	3.7700E+2
2.3127E-1	3.3498E-1	5.6100E+2
2.3127E-1	3.3425E-1	2.5900E+2
2.3127E-1	3.3595E-1	-7.5000E+1
2.3139E-1	3.3522E-1	5.5000E+1
2.3139E-1	3.3620E-1	7.7600E+2
2.3139E-1	3.3425E-1	3.9100E+2
2.3151E-1	3.3522E-1	6.5000E+2
2.3151E-1	3.3547E-1	3.6700E+2
2.3151E-1	3.3498E-1	-1.3400E+2
2.3151E-1	3.3522E-1	3.6000E+1
2.3162E-1	3.3401E-1	3.5100E+2
2.3162E-1	3.3474E-1	8.7000E+1
2.3162E-1	3.3668E-1	3.8500E+2
2.3174E-1	3.3449E-1	1.6700E+2
2.3174E-1	3.3571E-1	1.2400E+2
2.3174E-1	3.3595E-1	6.4400E+2
2.3174E-1	3.3644E-1	-2.4300E+2
2.3186E-1	3.3644E-1	4.1000E+1
2.3186E-1	3.3498E-1	6.4000E+1
2.3186E-1	3.3522E-1	2.6000E+1
2.3198E-1	3.3522E-1	7.6400E+2
2.3198E-1	3.3498E-1	1.0200E+2
2.3198E-1	3.3547E-1	-1.0400E+2
2.3198E-1	3.3498E-1	5.7500E+2
2.3209E-1	3.3425E-1	4.6600E+2
2.3209E-1	3.3425E-1	5.9900E+2
2.3209E-1	3.3449E-1	4.4500E+2
2.3221E-1	3.3449E-1	4.2500E+2
2.3221E-1	3.3547E-1	-6.9000E+1
2.3221E-1	3.3571E-1	6.5200E+2
2.3221E-1	3.3595E-1	-1.9000E+1
2.3233E-1	3.3838E-1	8.7000E+2
2.3233E-1	3.3571E-1	3.4500E+2
2.3233E-1	3.3522E-1	-4.7000E+1
2.3245E-1	3.3595E-1	2.9900E+2
2.3245E-1	3.3498E-1	3.3100E+2
2.3245E-1	3.3668E-1	2.2700E+2
2.3245E-1	3.3522E-1	-2.6900E+2
2.3256E-1	3.3449E-1	6.1900E+2
2.3256E-1	3.3595E-1	2.8300E+2
2.3256E-1	3.3425E-1	2.3700E+2
2.3268E-1	3.3595E-1	3.9600E+2
2.3268E-1	3.3522E-1	8.9000E+1
2.3268E-1	3.3474E-1	5.7000E+1
2.3268E-1	3.3692E-1	3.5900E+2
2.3280E-1	3.3620E-1	5.8200E+2
2.3280E-1	3.3644E-1	8.0000E+0
2.3280E-1	3.3522E-1	2.3400E+2
2.3292E-1	3.3522E-1	-2.8000E+1
2.3292E-1	3.3717E-1	4.4700E+2
2.3292E-1	3.3571E-1	1.0000E+1
2.3292E-1	3.3620E-1	3.6000E+1
2.3304E-1	3.3595E-1	4.4900E+2
2.3304E-1	3.3644E-1	1.4000E+1
2.3304E-1	3.3498E-1	2.4800E+2
2.3315E-1	3.3644E-1	2.7800E+2
2.3315E-1	3.3522E-1	2.5000E+2
2.3315E-1	3.3547E-1	3.4100E+2
2.3315E-1	3.3765E-1	-3.7900E+2
2.3327E-1	3.3668E-1	-1.7300E+2
2.3327E-1	3.3522E-1	5.9200E+2
2.3327E-1	3.3547E-1	6.3700E+2
2.3339E-1	3.3692E-1	3.2700E+2
2.3339E-1	3.3620E-1	-7.9000E+1
2.3339E-1	3.3717E-1	-1.6000E+1
2.3339E-1	3.3717E-1	5.2700E+2
2.3351E-1	3.3547E-1	4.0000E+2
2.3351E-1	3.3620E-1	3.1000E+2
2.3351E-1	3.3644E-1	5.6300E+2
2.3362E-1	3.3498E-1	-7.3000E+1
2.3362E-1	3.3595E-1	-2.6600E+2
2.3362E-1	3.3474E-1	-3.1300E+2
2.3362E-1	3.3620E-1	-5.2900E+2
2.3374E-1	3.3474E-1	2.4800E+2
2.3374E-1	3.3644E-1	5.6200E+2
2.3374E-1	3.3692E-1	8.9000E+1
2.3386E-1	3.3595E-1	4.6300E+2
2.3386E-1	3.3571E-1	1.2200E+2
2.3386E-1	3.3741E-1	-5.6100E+2
2.3386E-1	3.3692E-1	7.2900E+2
2.3398E-1	3.3620E-1	1.5600E+2
2.3398E-1	3.3620E-1	2.6700E+2
2.3398E-1	3.3765E-1	-1.7300E+2
2.3409E-1	3.3935E-1	5.7200E+2
2.3409E-1	3.3862E-1	1.7900E+2
2.3409E-1	3.3911E-1	-1.3000E+1
2.3409E-1	3.3668E-1	3.5500E+2
2.3421E-1	3.3717E-1	-3.2400E+2
2.3421E-1	3.3692E-1	-2.0100E+2
2.3421E-1	3.3765E-1	1.3400E+2
2.3433E-1	3.3741E-1	8.6000E+2
2.3433E-1	3.3668E-1	5.9200E+2
2.3433E-1	3.3717E-1	3.9200E+2
