Aux out [V]	Aux in [V]	PDH out [a.u.]
2.8186E-1	3.3449E-1	3.7000E+2
2.8222E-1	3.3449E-1	-2.9000E+1
2.8269E-1	3.3717E-1	7.2200E+2
2.8304E-1	3.3547E-1	6.6000E+1
2.8339E-1	3.3620E-1	-5.3000E+1
2.8375E-1	3.3717E-1	9.4000E+1
2.8410E-1	3.4008E-1	1.0000E+1
2.8445E-1	3.4008E-1	-3.0700E+2
2.8480E-1	3.4081E-1	2.5800E+2
2.8527E-1	3.4057E-1	-4.8100E+2
2.8563E-1	3.4105E-1	2.7800E+2
2.8598E-1	3.4348E-1	-6.2000E+1
2.8633E-1	3.4397E-1	-2.6500E+2
2.8669E-1	3.4470E-1	-6.0000E+1
2.8704E-1	3.4543E-1	2.8500E+2
2.8739E-1	3.4591E-1	1.0700E+2
2.8775E-1	3.4518E-1	-6.0000E+1
2.8810E-1	3.4761E-1	-1.8800E+2
2.8857E-1	3.4858E-1	-6.3000E+1
2.8892E-1	3.5174E-1	-4.2700E+2
2.8927E-1	3.4956E-1	-1.9600E+2
2.8963E-1	3.5004E-1	1.0500E+2
2.8998E-1	3.5271E-1	-2.3600E+2
2.9033E-1	3.5247E-1	6.2200E+2
2.9069E-1	3.5369E-1	1.9000E+1
2.9104E-1	3.5612E-1	4.2100E+2
2.9151E-1	3.5563E-1	3.0000E+0
2.9186E-1	3.5684E-1	1.7000E+2
2.9222E-1	3.5830E-1	1.0900E+2
2.9257E-1	3.5952E-1	-1.4300E+2
2.9292E-1	3.5976E-1	5.7000E+1
2.9328E-1	3.5952E-1	1.0000E+0
2.9363E-1	3.6195E-1	1.3900E+2
2.9398E-1	3.6389E-1	-1.7300E+2
2.9433E-1	3.6316E-1	-2.7300E+2
2.9480E-1	3.6413E-1	-4.1000E+2
2.9516E-1	3.6462E-1	-3.3200E+2
2.9551E-1	3.6802E-1	-3.9100E+2
2.9586E-1	3.6899E-1	-1.6400E+2
2.9622E-1	3.6851E-1	-4.1300E+2
2.9657E-1	3.6972E-1	-3.6800E+2
2.9692E-1	3.7239E-1	-2.3000E+2
2.9728E-1	3.7385E-1	-9.4000E+1
2.9775E-1	3.7506E-1	-2.6800E+2
2.9810E-1	3.7482E-1	-6.9400E+2
2.9845E-1	3.7749E-1	-8.4200E+2
2.9881E-1	3.7871E-1	-2.1700E+2
2.9916E-1	3.7871E-1	7.7000E+1
2.9951E-1	3.7992E-1	9.7000E+1
2.9986E-1	3.8211E-1	-3.0000E+0
3.0022E-1	3.8308E-1	-6.0500E+2
3.0069E-1	3.8381E-1	-2.7300E+2
3.0104E-1	3.8527E-1	-5.9000E+2
3.0139E-1	3.8697E-1	4.6000E+1
3.0175E-1	3.8770E-1	-1.3200E+2
3.0210E-1	3.9061E-1	-4.6200E+2
3.0245E-1	3.8988E-1	-8.1700E+2
3.0281E-1	3.8940E-1	-6.3500E+2
3.0316E-1	3.9158E-1	-6.1800E+2
3.0351E-1	3.9669E-1	-5.9100E+2
3.0398E-1	3.9547E-1	-6.8500E+2
3.0433E-1	3.9644E-1	-4.0500E+2
3.0469E-1	3.9814E-1	-6.4300E+2
3.0504E-1	3.9766E-1	-1.1400E+2
3.0539E-1	4.0009E-1	-2.7800E+2
3.0575E-1	4.0179E-1	-8.2700E+2
3.0610E-1	4.0349E-1	-6.2800E+2
3.0645E-1	4.0300E-1	-8.7900E+2
3.0692E-1	4.0519E-1	-9.7000E+1
3.0728E-1	4.0713E-1	-2.3100E+2
3.0763E-1	4.0810E-1	-3.1500E+2
3.0798E-1	4.0980E-1	-8.9500E+2
3.0834E-1	4.1126E-1	-3.0100E+2
3.0869E-1	4.1126E-1	-1.2300E+2
3.0904E-1	4.1442E-1	-5.5300E+2
3.0939E-1	4.1588E-1	-8.0300E+2
3.0986E-1	4.1491E-1	-4.7400E+2
3.1022E-1	4.1782E-1	-1.6100E+2
3.1057E-1	4.1928E-1	-7.3000E+2
3.1092E-1	4.1855E-1	-4.2300E+2
3.1128E-1	4.2268E-1	-1.9600E+2
3.1163E-1	4.2146E-1	-3.1300E+2
3.1198E-1	4.2487E-1	-2.2100E+2
3.1234E-1	4.2511E-1	-1.2770E+3
3.1281E-1	4.2681E-1	4.2400E+2
3.1316E-1	4.2730E-1	-5.6100E+2
3.1351E-1	4.2900E-1	-5.1200E+2
3.1386E-1	4.3070E-1	-9.3800E+2
3.1422E-1	4.3142E-1	-5.3600E+2
3.1457E-1	4.3313E-1	-6.5500E+2
3.1492E-1	4.3653E-1	-5.0000E+2
3.1528E-1	4.3653E-1	-3.2600E+2
3.1563E-1	4.3677E-1	-8.0600E+2
3.1610E-1	4.3920E-1	-2.6000E+2
3.1645E-1	4.3896E-1	-6.7500E+2
3.1681E-1	4.4284E-1	-9.3600E+2
3.1716E-1	4.4187E-1	-3.5900E+2
3.1751E-1	4.4357E-1	-6.6100E+2
3.1787E-1	4.4624E-1	-3.5000E+2
3.1822E-1	4.4746E-1	-1.5200E+2
3.1869E-1	4.4819E-1	-8.0100E+2
3.1904E-1	4.5110E-1	-7.6100E+2
3.1939E-1	4.5183E-1	-3.5000E+2
3.1975E-1	4.5207E-1	-9.3700E+2
3.2010E-1	4.5426E-1	-6.0300E+2
3.2045E-1	4.5572E-1	-9.2100E+2
3.2081E-1	4.5596E-1	-4.4800E+2
3.2116E-1	4.5669E-1	-9.4900E+2
3.2151E-1	4.5985E-1	-5.2900E+2
3.2187E-1	4.6058E-1	-7.0300E+2
3.2234E-1	4.6131E-1	-5.4300E+2
3.2269E-1	4.6349E-1	-4.5900E+2
3.2304E-1	4.6179E-1	-3.1400E+2
3.2340E-1	4.6544E-1	-1.1170E+3
3.2375E-1	4.6665E-1	-5.5500E+2
3.2410E-1	4.6762E-1	-8.6100E+2
3.2445E-1	4.7102E-1	-5.4700E+2
3.2492E-1	4.7127E-1	-7.5600E+2
3.2528E-1	4.7175E-1	-6.4500E+2
3.2563E-1	4.7418E-1	-1.3140E+3
3.2598E-1	4.7467E-1	-9.2600E+2
3.2634E-1	4.7710E-1	-2.2800E+2
3.2669E-1	4.7734E-1	-1.4790E+3
3.2704E-1	4.7831E-1	-7.7200E+2
3.2740E-1	4.8098E-1	-2.3000E+2
3.2775E-1	4.8268E-1	-6.8000E+2
3.2810E-1	4.8341E-1	-3.7100E+2
3.2857E-1	4.8536E-1	-3.3000E+2
3.2892E-1	4.8730E-1	-9.0800E+2
3.2928E-1	4.8779E-1	-8.1500E+2
3.2963E-1	4.8997E-1	-7.6500E+2
3.2998E-1	4.9094E-1	-7.1200E+2
3.3034E-1	4.9289E-1	-5.3700E+2
3.3081E-1	4.9167E-1	-4.2200E+2
3.3116E-1	4.9507E-1	-9.0400E+2
3.3151E-1	4.9677E-1	-4.6700E+2
3.3187E-1	4.9629E-1	-2.6100E+2
3.3222E-1	4.9799E-1	-1.1800E+2
3.3257E-1	5.0017E-1	-1.0380E+3
3.3293E-1	4.9920E-1	-6.9600E+2
3.3328E-1	5.0090E-1	-6.6700E+2
3.3363E-1	5.0406E-1	-6.2700E+2
3.3398E-1	5.0333E-1	-7.3000E+2
3.3434E-1	5.0698E-1	-8.2900E+2
3.3481E-1	5.0576E-1	-8.0200E+2
3.3516E-1	5.0916E-1	-4.9000E+2
3.3551E-1	5.0941E-1	-4.7600E+2
3.3587E-1	5.1086E-1	-6.9900E+2
3.3622E-1	5.1208E-1	-4.2700E+2
3.3657E-1	5.1086E-1	-6.5600E+2
3.3704E-1	5.1475E-1	-5.5400E+2
3.3740E-1	5.1572E-1	-6.6300E+2
3.3775E-1	5.1475E-1	-9.4800E+2
3.3810E-1	5.1669E-1	-3.3700E+2
3.3846E-1	5.2010E-1	-9.5500E+2
3.3881E-1	5.1985E-1	-6.7000E+2
3.3916E-1	5.2228E-1	-7.3800E+2
3.3951E-1	5.2228E-1	-8.6300E+2
3.3987E-1	5.2180E-1	-7.8800E+2
3.4022E-1	5.2398E-1	-1.1960E+3
3.4057E-1	5.2471E-1	-5.1800E+2
3.4104E-1	5.2544E-1	-6.7800E+2
3.4140E-1	5.2665E-1	-1.0900E+3
3.4175E-1	5.2908E-1	-9.9500E+2
3.4210E-1	5.2933E-1	-6.2300E+2
3.4246E-1	5.3006E-1	-2.8800E+2
3.4293E-1	5.3200E-1	-7.5600E+2
3.4328E-1	5.3151E-1	-7.7200E+2
3.4363E-1	5.3370E-1	-3.5200E+2
3.4398E-1	5.3394E-1	-8.2000E+1
3.4434E-1	5.3491E-1	-1.1040E+3
3.4469E-1	5.3686E-1	8.2000E+1
3.4504E-1	5.3783E-1	-4.8000E+2
3.4540E-1	5.3807E-1	-1.0060E+3
3.4575E-1	5.3783E-1	-5.5500E+2
3.4610E-1	5.4026E-1	-1.8200E+2
3.4646E-1	5.4147E-1	-3.1100E+2
3.4693E-1	5.4172E-1	-8.9400E+2
3.4728E-1	5.4220E-1	-8.7400E+2
3.4763E-1	5.4147E-1	-8.6100E+2
3.4799E-1	5.4536E-1	-3.3400E+2
3.4834E-1	5.4463E-1	-8.5800E+2
3.4869E-1	5.4682E-1	-5.9600E+2
3.4916E-1	5.4706E-1	-3.3300E+2
3.4951E-1	5.4876E-1	-1.0530E+3
3.4987E-1	5.4998E-1	-6.0100E+2
3.5022E-1	5.4900E-1	-5.8800E+2
3.5057E-1	5.5241E-1	-2.3800E+2
3.5093E-1	5.5289E-1	-7.7500E+2
3.5128E-1	5.5338E-1	-4.1000E+2
3.5163E-1	5.5411E-1	-9.1000E+1
3.5199E-1	5.5265E-1	-1.1650E+3
3.5234E-1	5.5508E-1	-9.2600E+2
3.5269E-1	5.5726E-1	-9.1000E+1
3.5316E-1	5.5751E-1	-5.5100E+2
3.5351E-1	5.5775E-1	-7.2200E+2
3.5387E-1	5.5872E-1	-8.9600E+2
3.5422E-1	5.5799E-1	-8.5400E+2
3.5457E-1	5.6018E-1	-5.5800E+2
3.5493E-1	5.6042E-1	-6.6600E+2
3.5540E-1	5.6261E-1	-4.9700E+2
3.5575E-1	5.6237E-1	-5.2900E+2
3.5610E-1	5.6407E-1	-9.5000E+2
3.5646E-1	5.6431E-1	-3.6700E+2
3.5681E-1	5.6601E-1	-2.7300E+2
3.5716E-1	5.6528E-1	-2.3300E+2
3.5752E-1	5.6674E-1	-3.1000E+2
3.5787E-1	5.6650E-1	-6.3000E+1
3.5822E-1	5.6795E-1	-4.6600E+2
3.5857E-1	5.6820E-1	-5.8300E+2
3.5904E-1	5.6893E-1	-5.1000E+2
3.5940E-1	5.7087E-1	-1.2170E+3
3.5975E-1	5.7063E-1	-9.7300E+2
3.6010E-1	5.7038E-1	-4.0000E+2
3.6046E-1	5.7233E-1	-3.9600E+2
3.6081E-1	5.7208E-1	-4.5000E+1
3.6116E-1	5.7111E-1	-4.1000E+2
3.6163E-1	5.7500E-1	-4.9500E+2
3.6199E-1	5.7451E-1	-1.1960E+3
3.6234E-1	5.7573E-1	-1.2600E+2
3.6269E-1	5.7548E-1	-3.8600E+2
3.6305E-1	5.7670E-1	-6.9900E+2
3.6340E-1	5.7597E-1	-3.9300E+2
3.6375E-1	5.7816E-1	-6.2400E+2
3.6410E-1	5.7961E-1	-4.7500E+2
3.6446E-1	5.7937E-1	-1.2200E+2
3.6493E-1	5.7864E-1	-4.4400E+2
3.6528E-1	5.8034E-1	-4.0000E+1
3.6563E-1	5.7889E-1	-5.9800E+2
3.6599E-1	5.8107E-1	-8.3500E+2
3.6634E-1	5.8229E-1	-6.8800E+2
3.6669E-1	5.8350E-1	-5.8000E+2
3.6705E-1	5.8156E-1	-4.1000E+2
3.6740E-1	5.8350E-1	-3.5000E+2
3.6787E-1	5.8204E-1	-7.3300E+2
3.6822E-1	5.8447E-1	-2.8900E+2
3.6857E-1	5.8472E-1	-9.6900E+2
3.6893E-1	5.8544E-1	-3.5000E+1
3.6928E-1	5.8496E-1	-5.2800E+2
3.6963E-1	5.8787E-1	-3.0300E+2
3.6999E-1	5.8569E-1	-9.9300E+2
3.7034E-1	5.8666E-1	-7.5100E+2
3.7069E-1	5.8763E-1	-2.3200E+2
3.7116E-1	5.8860E-1	-1.9200E+2
3.7152E-1	5.8836E-1	-1.5800E+2
3.7187E-1	5.8933E-1	-5.9800E+2
3.7222E-1	5.9030E-1	-1.0300E+3
3.7258E-1	5.9103E-1	-1.2700E+2
3.7293E-1	5.9030E-1	-3.9500E+2
3.7328E-1	5.9079E-1	-5.3500E+2
3.7363E-1	5.8957E-1	-8.0600E+2
3.7410E-1	5.9103E-1	-2.1100E+2
3.7446E-1	5.9176E-1	-6.6200E+2
3.7481E-1	5.9395E-1	-2.8300E+2
3.7516E-1	5.9370E-1	-6.2900E+2
3.7552E-1	5.9225E-1	9.4000E+1
3.7587E-1	5.9298E-1	-4.0100E+2
3.7622E-1	5.9152E-1	2.4500E+2
3.7658E-1	5.9395E-1	-3.9000E+2
3.7705E-1	5.9346E-1	-7.6300E+2
3.7740E-1	5.9346E-1	-7.5300E+2
3.7775E-1	5.9419E-1	-2.1700E+2
3.7811E-1	5.9565E-1	-5.5900E+2
3.7846E-1	5.9686E-1	1.1000E+2
3.7881E-1	5.9662E-1	-6.9000E+1
3.7916E-1	5.9468E-1	-8.9100E+2
3.7952E-1	5.9711E-1	-8.6800E+2
3.7999E-1	5.9808E-1	9.2000E+1
3.8034E-1	5.9662E-1	-5.5100E+2
3.8069E-1	5.9808E-1	-6.7100E+2
3.8105E-1	5.9905E-1	-2.3000E+2
3.8140E-1	5.9832E-1	-5.8800E+2
3.8175E-1	5.9808E-1	2.1400E+2
3.8211E-1	5.9978E-1	-1.3400E+2
3.8246E-1	5.9978E-1	-9.0700E+2
3.8281E-1	6.0026E-1	-2.6000E+1
3.8328E-1	6.0002E-1	-7.1000E+2
3.8363E-1	5.9905E-1	-4.8100E+2
3.8399E-1	6.0026E-1	-5.3200E+2
3.8434E-1	6.0124E-1	-4.6800E+2
3.8469E-1	6.0051E-1	-2.4600E+2
3.8505E-1	6.0294E-1	-2.7700E+2
3.8540E-1	6.0099E-1	-7.2200E+2
3.8575E-1	6.0172E-1	-2.7000E+1
3.8622E-1	6.0075E-1	-5.1700E+2
3.8658E-1	6.0148E-1	-2.6600E+2
3.8693E-1	6.0269E-1	2.1600E+2
3.8728E-1	6.0196E-1	7.8000E+1
3.8764E-1	6.0221E-1	-3.9000E+2
3.8799E-1	6.0294E-1	-2.8000E+2
3.8834E-1	6.0342E-1	-3.6100E+2
3.8869E-1	6.0318E-1	-5.5100E+2
3.8916E-1	6.0415E-1	-5.8100E+2
3.8952E-1	6.0415E-1	-1.3900E+2
3.8987E-1	6.0439E-1	-1.2000E+2
3.9022E-1	6.0585E-1	-3.6000E+2
3.9058E-1	6.0415E-1	4.1100E+2
3.9093E-1	6.0585E-1	-4.6800E+2
3.9128E-1	6.0439E-1	-5.1500E+2
3.9164E-1	6.0488E-1	-2.1000E+2
3.9199E-1	6.0609E-1	-1.1330E+3
3.9246E-1	6.0439E-1	-6.9200E+2
3.9281E-1	6.0707E-1	-2.4300E+2
3.9317E-1	6.0536E-1	-3.2100E+2
3.9352E-1	6.0536E-1	-5.3000E+1
3.9387E-1	6.0658E-1	-3.5700E+2
3.9422E-1	6.0852E-1	3.2300E+2
3.9458E-1	6.0682E-1	-2.1800E+2
3.9493E-1	6.0755E-1	-8.7500E+2
3.9540E-1	6.0804E-1	-6.0400E+2
3.9575E-1	6.0682E-1	-5.1100E+2
3.9611E-1	6.0779E-1	-5.3900E+2
3.9646E-1	6.0804E-1	2.9300E+2
3.9681E-1	6.0901E-1	1.6700E+2
3.9717E-1	6.0658E-1	1.5000E+2
3.9752E-1	6.0852E-1	-4.2000E+2
3.9787E-1	6.0779E-1	-3.9200E+2
3.9822E-1	6.0852E-1	-2.5500E+2
3.9869E-1	6.0779E-1	-1.4800E+2
3.9905E-1	6.0828E-1	-6.0900E+2
3.9940E-1	6.0658E-1	-1.9000E+2
3.9975E-1	6.0949E-1	-5.1000E+1
4.0011E-1	6.0852E-1	-3.2700E+2
4.0046E-1	6.0901E-1	-2.8900E+2
4.0081E-1	6.1047E-1	-6.4700E+2
4.0128E-1	6.0877E-1	-4.6800E+2
4.0164E-1	6.0852E-1	-1.9500E+2
4.0199E-1	6.0949E-1	-4.2500E+2
4.0234E-1	6.1047E-1	-1.4600E+2
4.0270E-1	6.0974E-1	-4.8000E+2
4.0305E-1	6.0998E-1	-3.6900E+2
4.0340E-1	6.0974E-1	-1.0700E+3
4.0375E-1	6.0974E-1	-9.1000E+1
4.0411E-1	6.1071E-1	-3.9600E+2
4.0446E-1	6.1144E-1	-3.6400E+2
4.0493E-1	6.1095E-1	-6.0200E+2
4.0528E-1	6.0974E-1	-6.8700E+2
4.0564E-1	6.1217E-1	-5.4000E+1
4.0599E-1	6.1217E-1	-4.8600E+2
4.0634E-1	6.0852E-1	-5.5700E+2
4.0670E-1	6.1168E-1	1.0000E+2
4.0717E-1	6.1192E-1	-3.1600E+2
4.0752E-1	6.1120E-1	-1.7500E+2
4.0787E-1	6.1022E-1	-1.3900E+2
4.0822E-1	6.1120E-1	-4.4700E+2
4.0858E-1	6.1120E-1	-2.9300E+2
4.0893E-1	6.1047E-1	-2.5000E+1
4.0928E-1	6.0974E-1	-8.2000E+1
4.0964E-1	6.0974E-1	-7.9700E+2
4.0999E-1	6.1314E-1	-3.8400E+2
4.1034E-1	6.1144E-1	-7.1400E+2
4.1070E-1	6.1144E-1	-7.2800E+2
4.1117E-1	6.1022E-1	3.3000E+1
4.1152E-1	6.1095E-1	-2.0200E+2
4.1187E-1	6.1192E-1	-2.5000E+2
4.1223E-1	6.1095E-1	-3.6000E+1
4.1258E-1	6.1192E-1	-9.2800E+2
4.1293E-1	6.1022E-1	-6.7400E+2
4.1340E-1	6.1314E-1	-2.3000E+2
4.1375E-1	6.1144E-1	-3.2600E+2
4.1411E-1	6.1192E-1	-1.4400E+2
4.1446E-1	6.1144E-1	-2.5400E+2
4.1481E-1	6.1290E-1	-3.7300E+2
4.1517E-1	6.1192E-1	2.4000E+1
4.1552E-1	6.1314E-1	-6.9400E+2
4.1587E-1	6.1168E-1	-3.2400E+2
4.1623E-1	6.1144E-1	-5.3100E+2
4.1658E-1	6.1362E-1	-5.1800E+2
4.1693E-1	6.1265E-1	-3.5100E+2
4.1740E-1	6.1362E-1	-5.8800E+2
4.1776E-1	6.1144E-1	-5.6000E+2
4.1811E-1	6.1338E-1	-2.5600E+2
4.1846E-1	6.1241E-1	-3.1900E+2
4.1881E-1	6.1314E-1	-6.4500E+2
4.1928E-1	6.1120E-1	2.6700E+2
4.1964E-1	6.1314E-1	7.3000E+1
4.1999E-1	6.1290E-1	1.8000E+2
4.2034E-1	6.1387E-1	-7.0000E+2
4.2070E-1	6.1387E-1	-8.4700E+2
4.2105E-1	6.1314E-1	-3.7700E+2
4.2140E-1	6.1387E-1	-3.5000E+2
4.2176E-1	6.1387E-1	-6.3600E+2
4.2211E-1	6.1290E-1	-3.0400E+2
4.2246E-1	6.1362E-1	-2.9400E+2
4.2281E-1	6.1217E-1	3.4000E+2
4.2328E-1	6.1265E-1	-4.4800E+2
4.2364E-1	6.1265E-1	-5.7700E+2
4.2399E-1	6.1290E-1	-1.9600E+2
4.2434E-1	6.1484E-1	-1.8700E+2
4.2470E-1	6.1241E-1	-5.7500E+2
4.2505E-1	6.1338E-1	-2.5400E+2
4.2552E-1	6.1460E-1	2.8000E+1
4.2587E-1	6.1362E-1	-2.6000E+1
4.2623E-1	6.1217E-1	-5.5100E+2
4.2658E-1	6.1387E-1	-2.5500E+2
4.2693E-1	6.1290E-1	-1.3200E+2
4.2729E-1	6.1192E-1	-4.6300E+2
4.2764E-1	6.1338E-1	-3.9000E+1
4.2799E-1	6.1362E-1	-4.2000E+2
4.2834E-1	6.1290E-1	-2.2800E+2
4.2870E-1	6.1411E-1	-6.5000E+2
4.2905E-1	6.1362E-1	-6.8200E+2
4.2952E-1	6.1338E-1	-1.1650E+3
4.2987E-1	6.1314E-1	4.3900E+2
4.3023E-1	6.1192E-1	-2.9700E+2
4.3058E-1	6.1265E-1	6.7000E+1
4.3093E-1	6.1362E-1	4.2600E+2
4.3140E-1	6.1192E-1	1.1400E+2
4.3176E-1	6.1460E-1	-7.7600E+2
4.3211E-1	6.1581E-1	3.6700E+2
4.3246E-1	6.1435E-1	-3.9800E+2
4.3282E-1	6.1338E-1	3.1300E+2
4.3317E-1	6.1241E-1	-2.3300E+2
4.3352E-1	6.1484E-1	1.7700E+2
4.3387E-1	6.1411E-1	-7.6100E+2
4.3423E-1	6.1265E-1	-1.5200E+2
4.3458E-1	6.1290E-1	-3.6300E+2
4.3493E-1	6.1387E-1	-2.3900E+2
4.3540E-1	6.1338E-1	-3.6000E+1
4.3576E-1	6.1290E-1	-4.8000E+2
4.3611E-1	6.1484E-1	-7.7000E+1
4.3646E-1	6.1338E-1	8.5000E+1
4.3682E-1	6.1338E-1	-1.0700E+2
4.3717E-1	6.1411E-1	1.4400E+2
4.3764E-1	6.1460E-1	-8.9700E+2
4.3799E-1	6.1290E-1	-1.1800E+2
4.3834E-1	6.1435E-1	-6.3100E+2
